05/04/2022 15:37:14: File Created!
05/04/2022 15:37:14:174, robot_pos_w_timestamp, 1649169343288, 580.88, 303.88, 199.95, 2.3, 0.03, 3.02, tool_force, -0.44, -0.26, 0.01, actual_rep, 1, curr_step, 1, track_size, 84, robot_vel, 0.02, joints_pos, 26.76, 54.5, 1.44, -73.72, -1.75, 44.67, 76.71, tool_torque, 0.073, 0.265, 0.033, tool_momentum, 0.073, 0.265, 0.033, robot_mode, normal, 
05/04/2022 15:38:23:857, robot_pos_w_timestamp, 1649169412053, 466.72, 223.85, 356.74, 2.3, 0.03, 3.07, tool_force, -0.09, -0.04, 0.07, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 0.01, joints_pos, 24.12, 25.64, 2.14, -97.45, -2.03, 52.65, 75.35, tool_torque, -0.027, 0.158, 0.158, tool_momentum, -0.027, 0.158, 0.158, robot_mode, normal, 
05/04/2022 15:38:24:011, robot_pos_w_timestamp, 1649169412202, 466.72, 223.85, 356.74, 2.3, 0.03, 3.07, tool_force, -0.08, -0.04, 0.07, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 0.04, joints_pos, 24.12, 25.64, 2.14, -97.45, -2.02, 52.65, 75.35, tool_torque, -0.027, 0.16, 0.156, tool_momentum, -0.027, 0.16, 0.156, robot_mode, normal, 
05/04/2022 15:38:24:166, robot_pos_w_timestamp, 1649169412351, 466.72, 223.85, 356.74, 2.3, 0.03, 3.07, tool_force, -0.11, -0.03, 0.04, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 0.07, joints_pos, 24.12, 25.64, 2.14, -97.45, -2.02, 52.65, 75.35, tool_torque, -0.0090, 0.172, 0.15, tool_momentum, -0.0090, 0.172, 0.15, robot_mode, normal, 
05/04/2022 15:38:24:313, robot_pos_w_timestamp, 1649169412504, 466.7, 223.84, 356.75, 2.3, 0.03, 3.07, tool_force, -0.13, -0.04, 0.04, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 0.09, joints_pos, 24.12, 25.63, 2.14, -97.45, -2.02, 52.65, 75.35, tool_torque, -0.035, 0.165, 0.152, tool_momentum, -0.036, 0.165, 0.152, robot_mode, normal, 
05/04/2022 15:38:24:498, robot_pos_w_timestamp, 1649169412651, 466.64, 223.77, 356.91, 2.3, 0.03, 3.07, tool_force, -0.08, 0.13, 0.12, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 2.12, joints_pos, 24.12, 25.61, 2.13, -97.46, -2.03, 52.66, 75.34, tool_torque, -0.023, 0.156, 0.171, tool_momentum, -0.024, 0.154, 0.171, robot_mode, normal, 
05/04/2022 15:38:24:618, robot_pos_w_timestamp, 1649169412800, 466.89, 223.65, 356.9, 2.3, 0.03, 3.07, tool_force, -0.02, -0.29, -0.18, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 3.92, joints_pos, 24.12, 25.63, 2.11, -97.43, -2.03, 52.66, 75.34, tool_torque, -0.031, 0.176, 0.166, tool_momentum, -0.025, 0.18, 0.165, robot_mode, normal, 
05/04/2022 15:38:24:763, robot_pos_w_timestamp, 1649169412951, 467.4, 224.02, 356.44, 2.3, 0.03, 3.07, tool_force, -0.37, -0.24, 0.3, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 4.89, joints_pos, 24.12, 25.73, 2.11, -97.35, -2.03, 52.59, 75.34, tool_torque, -0.0070, 0.249, 0.153, tool_momentum, -0.0060, 0.248, 0.153, robot_mode, normal, 
05/04/2022 15:38:24:929, robot_pos_w_timestamp, 1649169413108, 465.44, 223.0, 355.73, 2.3, 0.03, 3.07, tool_force, -0.71, 1.99, 1.03, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 24.45, joints_pos, 24.12, 25.55, 2.1, -97.75, -2.04, 52.55, 75.34, tool_torque, 0.252, 0.28, 0.13, tool_momentum, 0.243, 0.281, 0.129, robot_mode, normal, 
05/04/2022 15:38:25:090, robot_pos_w_timestamp, 1649169413276, 463.15, 220.7, 357.57, 2.3, 0.03, 3.07, tool_force, 0.96, 0.2, -0.67, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 19.34, joints_pos, 24.01, 24.97, 2.04, -98.3, -1.85, 52.36, 75.18, tool_torque, 0.112, -0.089, 0.271, tool_momentum, 0.114, -0.087, 0.272, robot_mode, normal, 
05/04/2022 15:38:25:243, robot_pos_w_timestamp, 1649169413427, 462.72, 215.73, 359.5, 2.3, 0.03, 3.07, tool_force, 0.98, 1.16, 0.01, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 39.78, joints_pos, 23.57, 24.53, 1.93, -98.64, -1.59, 52.48, 74.2, tool_torque, 0.155, -0.263, 0.393, tool_momentum, 0.14, -0.247, 0.39, robot_mode, normal, 
05/04/2022 15:38:25:425, robot_pos_w_timestamp, 1649169413609, 464.41, 208.65, 359.45, 2.31, 0.03, 3.08, tool_force, 1.5, 0.82, 0.0, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 38.4, joints_pos, 22.7, 24.44, 1.99, -98.78, -1.5, 52.7, 72.76, tool_torque, 0.09, -0.403, 0.46, tool_momentum, 0.084, -0.386, 0.46, robot_mode, normal, 
05/04/2022 15:38:25:585, robot_pos_w_timestamp, 1649169413763, 466.31, 202.63, 358.88, 2.32, 0.03, 3.08, tool_force, 0.87, 0.65, -0.16, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 35.83, joints_pos, 21.91, 24.46, 2.08, -98.85, -1.5, 52.81, 71.67, tool_torque, 0.108, -0.392, 0.505, tool_momentum, 0.114, -0.397, 0.506, robot_mode, normal, 
05/04/2022 15:38:25:740, robot_pos_w_timestamp, 1649169413916, 468.79, 196.73, 357.59, 2.32, 0.03, 3.08, tool_force, 0.94, 0.46, 0.2, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 40.65, joints_pos, 21.19, 24.6, 2.09, -98.85, -1.55, 52.85, 70.68, tool_torque, 0.053, -0.35, 0.508, tool_momentum, 0.042, -0.348, 0.508, robot_mode, normal, 
05/04/2022 15:38:25:891, robot_pos_w_timestamp, 1649169414072, 471.6, 190.68, 355.94, 2.33, 0.03, 3.09, tool_force, 1.08, 0.38, 0.46, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 46.57, joints_pos, 20.46, 24.82, 2.08, -98.8, -1.62, 52.87, 69.75, tool_torque, 0.03, -0.323, 0.518, tool_momentum, 0.031, -0.311, 0.516, robot_mode, normal, 
05/04/2022 15:38:26:045, robot_pos_w_timestamp, 1649169414225, 474.67, 184.78, 353.82, 2.33, 0.03, 3.09, tool_force, 1.15, 0.17, 0.37, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 47.03, joints_pos, 19.75, 25.13, 2.04, -98.7, -1.65, 52.87, 68.91, tool_torque, 0.015, -0.359, 0.517, tool_momentum, 0.018, -0.36, 0.517, robot_mode, normal, 
05/04/2022 15:38:26:210, robot_pos_w_timestamp, 1649169414383, 478.1, 178.69, 351.19, 2.33, 0.03, 3.1, tool_force, 1.05, 0.18, 0.29, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 45.45, joints_pos, 19.05, 25.53, 1.98, -98.55, -1.72, 52.87, 68.2, tool_torque, 0.0090, -0.293, 0.501, tool_momentum, 0.0040, -0.288, 0.501, robot_mode, normal, 
05/04/2022 15:38:26:403, robot_pos_w_timestamp, 1649169414535, 481.59, 172.82, 348.17, 2.33, 0.03, 3.1, tool_force, 0.83, 0.18, 0.42, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 51.59, joints_pos, 18.39, 25.99, 1.88, -98.35, -1.79, 52.88, 67.62, tool_torque, 0.035, -0.265, 0.5, tool_momentum, 0.042, -0.279, 0.502, robot_mode, normal, 
05/04/2022 15:38:26:511, robot_pos_w_timestamp, 1649169414686, 485.25, 167.01, 344.68, 2.33, 0.03, 3.11, tool_force, 1.09, 0.23, 0.1, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 53.4, joints_pos, 17.75, 26.55, 1.76, -98.1, -1.81, 52.88, 67.04, tool_torque, 0.057, -0.233, 0.446, tool_momentum, 0.067, -0.23, 0.448, robot_mode, normal, 
05/04/2022 15:38:26:698, robot_pos_w_timestamp, 1649169414838, 489.4, 161.17, 340.54, 2.32, 0.03, 3.11, tool_force, 1.08, 0.42, 0.33, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 56.97, joints_pos, 17.17, 27.22, 1.57, -97.78, -1.84, 52.88, 66.59, tool_torque, 0.034, -0.199, 0.467, tool_momentum, 0.038, -0.195, 0.468, robot_mode, normal, 
05/04/2022 15:38:26:831, robot_pos_w_timestamp, 1649169414985, 494.11, 155.48, 335.74, 2.31, 0.03, 3.12, tool_force, 1.26, 0.72, 0.2, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 59.99, joints_pos, 16.56, 28.16, 1.29, -97.28, -1.85, 52.78, 66.24, tool_torque, 0.163, -0.137, 0.42, tool_momentum, 0.146, -0.136, 0.418, robot_mode, normal, 
05/04/2022 15:38:26:999, robot_pos_w_timestamp, 1649169415139, 500.18, 150.64, 329.84, 2.31, 0.03, 3.12, tool_force, 0.73, -0.06, -0.45, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 64.41, joints_pos, 16.13, 29.06, 1.1, -96.74, -1.85, 52.49, 66.11, tool_torque, 0.063, -0.073, 0.389, tool_momentum, 0.055, -0.063, 0.389, robot_mode, normal, 
05/04/2022 15:38:27:110, robot_pos_w_timestamp, 1649169415286, 505.8, 147.25, 324.28, 2.3, 0.03, 3.12, tool_force, 0.64, 0.44, 0.05, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 55.93, joints_pos, 15.74, 30.04, 0.94, -96.18, -1.88, 51.92, 66.03, tool_torque, 0.207, -0.103, 0.403, tool_momentum, 0.204, -0.106, 0.402, robot_mode, normal, 
05/04/2022 15:38:27:258, robot_pos_w_timestamp, 1649169415436, 510.99, 144.89, 318.5, 2.29, 0.03, 3.12, tool_force, 0.3, 0.4, 0.25, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 90.15, joints_pos, 15.48, 30.97, 0.8, -95.66, -1.91, 51.36, 66.01, tool_torque, 0.191, 0.023, 0.365, tool_momentum, 0.195, 0.0040, 0.367, robot_mode, normal, 
05/04/2022 15:38:27:411, robot_pos_w_timestamp, 1649169415588, 515.58, 143.19, 312.59, 2.29, 0.03, 3.12, tool_force, 0.53, 0.23, 0.26, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 53.13, joints_pos, 15.27, 31.91, 0.68, -95.17, -1.93, 50.81, 66.0, tool_torque, 0.143, -0.037, 0.355, tool_momentum, 0.147, -0.045, 0.355, robot_mode, normal, 
05/04/2022 15:38:27:562, robot_pos_w_timestamp, 1649169415737, 519.78, 142.11, 306.91, 2.28, 0.03, 3.12, tool_force, 0.74, 0.08, -0.25, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 46.05, joints_pos, 15.14, 32.82, 0.57, -94.68, -1.94, 50.32, 65.99, tool_torque, 0.173, -0.072, 0.35, tool_momentum, 0.177, -0.075, 0.35, robot_mode, normal, 
05/04/2022 15:38:27:733, robot_pos_w_timestamp, 1649169415895, 524.18, 141.33, 300.77, 2.28, 0.04, 3.12, tool_force, 0.61, 0.1, -0.12, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 47.12, joints_pos, 15.04, 33.82, 0.45, -94.11, -1.95, 49.83, 65.99, tool_torque, 0.177, -0.074, 0.352, tool_momentum, 0.173, -0.082, 0.352, robot_mode, normal, 
05/04/2022 15:38:27:874, robot_pos_w_timestamp, 1649169416049, 528.45, 141.0, 294.9, 2.28, 0.04, 3.11, tool_force, 0.62, 0.15, -0.07, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 49.81, joints_pos, 14.99, 34.77, 0.34, -93.53, -1.95, 49.4, 65.99, tool_torque, 0.208, -0.041, 0.329, tool_momentum, 0.206, -0.044, 0.329, robot_mode, normal, 
05/04/2022 15:38:28:029, robot_pos_w_timestamp, 1649169416201, 532.82, 141.0, 288.95, 2.28, 0.04, 3.11, tool_force, 0.3, 0.15, -0.03, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 49.37, joints_pos, 14.97, 35.76, 0.22, -92.9, -1.96, 48.98, 65.99, tool_torque, 0.151, 0.051, 0.252, tool_momentum, 0.13, 0.052, 0.252, robot_mode, normal, 
05/04/2022 15:38:28:176, robot_pos_w_timestamp, 1649169416352, 537.12, 141.4, 283.07, 2.27, 0.04, 3.11, tool_force, 0.2, 0.19, 0.07, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 54.17, joints_pos, 14.97, 36.77, 0.13, -92.21, -1.96, 48.64, 66.03, tool_torque, 0.125, 0.12, 0.149, tool_momentum, 0.127, 0.119, 0.149, robot_mode, normal, 
05/04/2022 15:38:28:327, robot_pos_w_timestamp, 1649169416500, 541.39, 142.4, 277.45, 2.27, 0.04, 3.11, tool_force, -0.02, -0.09, -0.04, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 47.44, joints_pos, 15.0, 37.76, 0.07, -91.48, -1.96, 48.39, 66.13, tool_torque, 0.07, 0.3, 0.039, tool_momentum, 0.068, 0.3, 0.039, robot_mode, normal, 
05/04/2022 15:38:28:478, robot_pos_w_timestamp, 1649169416651, 545.99, 144.0, 271.55, 2.27, 0.04, 3.12, tool_force, -0.24, -0.06, -0.43, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 49.99, joints_pos, 15.11, 38.83, 0.0, -90.63, -2.02, 48.19, 66.32, tool_torque, -0.0020, 0.421, -0.063, tool_momentum, 0.0010, 0.42, -0.063, robot_mode, normal, 
05/04/2022 15:38:28:630, robot_pos_w_timestamp, 1649169416800, 550.69, 146.15, 265.89, 2.27, 0.04, 3.12, tool_force, -0.71, -0.16, 0.61, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 53.06, joints_pos, 15.27, 39.92, -0.07, -89.71, -2.09, 48.04, 66.54, tool_torque, -0.086, 0.531, -0.105, tool_momentum, -0.06, 0.53, -0.105, robot_mode, normal, 
05/04/2022 15:38:28:781, robot_pos_w_timestamp, 1649169416951, 555.97, 149.3, 259.99, 2.27, 0.04, 3.12, tool_force, -0.96, -0.49, -0.32, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 56.74, joints_pos, 15.51, 41.12, -0.13, -88.6, -2.22, 47.95, 66.91, tool_torque, -0.128, 0.649, -0.151, tool_momentum, -0.129, 0.631, -0.15, robot_mode, normal, 
05/04/2022 15:38:28:931, robot_pos_w_timestamp, 1649169417102, 561.51, 153.64, 254.25, 2.27, 0.05, 3.12, tool_force, -1.31, -0.5, -0.05, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 67.66, joints_pos, 15.89, 42.36, -0.24, -87.36, -2.34, 47.9, 67.39, tool_torque, -0.117, 0.678, -0.173, tool_momentum, -0.116, 0.666, -0.17, robot_mode, normal, 
05/04/2022 15:38:29:083, robot_pos_w_timestamp, 1649169417253, 566.94, 159.21, 248.86, 2.26, 0.05, 3.12, tool_force, -0.34, -0.48, -0.29, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 62.45, joints_pos, 16.42, 43.56, -0.42, -86.09, -2.42, 47.89, 67.98, tool_torque, -0.148, 0.489, -0.125, tool_momentum, -0.151, 0.47, -0.126, robot_mode, normal, 
05/04/2022 15:38:29:233, robot_pos_w_timestamp, 1649169417404, 571.19, 165.13, 244.76, 2.26, 0.05, 3.12, tool_force, -0.4, -0.95, -0.69, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 49.94, joints_pos, 17.06, 44.55, -0.66, -84.98, -2.45, 47.9, 68.64, tool_torque, -0.251, 0.52, -0.138, tool_momentum, -0.253, 0.529, -0.139, robot_mode, normal, 
05/04/2022 15:38:29:389, robot_pos_w_timestamp, 1649169417556, 574.79, 170.98, 241.35, 2.26, 0.06, 3.11, tool_force, -0.7, -0.31, 0.13, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 50.33, joints_pos, 17.65, 45.4, -0.85, -84.0, -2.41, 47.89, 69.34, tool_torque, -0.123, 0.553, -0.163, tool_momentum, -0.138, 0.553, -0.163, robot_mode, normal, 
05/04/2022 15:38:29:541, robot_pos_w_timestamp, 1649169417708, 577.83, 176.76, 238.35, 2.25, 0.06, 3.11, tool_force, -0.83, -0.85, -0.11, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 43.38, joints_pos, 18.2, 46.14, -1.01, -83.13, -2.36, 47.9, 70.02, tool_torque, -0.283, 0.556, -0.183, tool_momentum, -0.279, 0.545, -0.183, robot_mode, normal, 
05/04/2022 15:38:29:692, robot_pos_w_timestamp, 1649169417860, 580.57, 182.72, 235.57, 2.25, 0.06, 3.11, tool_force, -0.76, -0.75, 0.59, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 47.19, joints_pos, 18.74, 46.85, -1.12, -82.27, -2.33, 47.9, 70.7, tool_torque, -0.219, 0.633, -0.199, tool_momentum, -0.214, 0.627, -0.198, robot_mode, normal, 
05/04/2022 15:38:29:840, robot_pos_w_timestamp, 1649169418010, 583.05, 188.44, 232.98, 2.24, 0.06, 3.11, tool_force, -0.8, -0.62, 0.32, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 46.4, joints_pos, 19.25, 47.52, -1.22, -81.46, -2.33, 47.92, 71.41, tool_torque, -0.301, 0.606, -0.185, tool_momentum, -0.302, 0.601, -0.185, robot_mode, normal, 
05/04/2022 15:38:29:990, robot_pos_w_timestamp, 1649169418159, 585.19, 194.19, 230.52, 2.24, 0.06, 3.1, tool_force, -0.6, -0.76, 0.1, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 45.15, joints_pos, 19.74, 48.14, -1.28, -80.7, -2.32, 47.92, 72.07, tool_torque, -0.242, 0.576, -0.179, tool_momentum, -0.241, 0.594, -0.179, robot_mode, normal, 
05/04/2022 15:38:30:142, robot_pos_w_timestamp, 1649169418310, 587.03, 199.93, 228.04, 2.24, 0.06, 3.1, tool_force, -0.56, -0.6, 0.28, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 45.97, joints_pos, 20.22, 48.74, -1.33, -79.97, -2.32, 47.92, 72.73, tool_torque, -0.226, 0.593, -0.191, tool_momentum, -0.232, 0.591, -0.19, robot_mode, normal, 
05/04/2022 15:38:30:289, robot_pos_w_timestamp, 1649169418459, 588.67, 205.69, 225.5, 2.23, 0.06, 3.1, tool_force, -0.9, -0.74, 0.39, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 40.15, joints_pos, 20.68, 49.33, -1.35, -79.28, -2.31, 47.92, 73.35, tool_torque, -0.243, 0.624, -0.186, tool_momentum, -0.247, 0.617, -0.185, robot_mode, normal, 
05/04/2022 15:38:30:480, robot_pos_w_timestamp, 1649169418610, 590.06, 211.45, 223.0, 2.23, 0.07, 3.1, tool_force, -0.86, -0.88, -0.06, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 40.96, joints_pos, 21.16, 49.92, -1.38, -78.6, -2.31, 47.92, 73.96, tool_torque, -0.266, 0.623, -0.191, tool_momentum, -0.262, 0.636, -0.191, robot_mode, normal, 
05/04/2022 15:38:30:590, robot_pos_w_timestamp, 1649169418758, 591.17, 217.27, 220.56, 2.23, 0.07, 3.09, tool_force, -0.92, -0.57, 0.19, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 41.85, joints_pos, 21.63, 50.46, -1.4, -77.97, -2.29, 47.91, 74.51, tool_torque, -0.146, 0.629, -0.189, tool_momentum, -0.15, 0.64, -0.189, robot_mode, normal, 
05/04/2022 15:38:30:744, robot_pos_w_timestamp, 1649169418910, 592.09, 223.12, 217.96, 2.23, 0.07, 3.09, tool_force, -0.55, -0.45, -0.28, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 40.7, joints_pos, 22.09, 50.99, -1.4, -77.39, -2.23, 47.79, 74.93, tool_torque, -0.048, 0.575, -0.2, tool_momentum, -0.057, 0.594, -0.204, robot_mode, normal, 
05/04/2022 15:38:30:896, robot_pos_w_timestamp, 1649169419059, 592.91, 228.95, 215.48, 2.23, 0.07, 3.09, tool_force, -0.82, -0.36, -0.36, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 41.75, joints_pos, 22.51, 51.47, -1.37, -76.89, -2.2, 47.54, 75.28, tool_torque, 0.0050, 0.56, -0.159, tool_momentum, 0.0080, 0.569, -0.159, robot_mode, normal, 
05/04/2022 15:38:31:045, robot_pos_w_timestamp, 1649169419210, 593.62, 234.65, 213.07, 2.23, 0.07, 3.08, tool_force, -0.99, -0.54, 0.01, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 41.03, joints_pos, 22.93, 51.93, -1.33, -76.43, -2.15, 47.17, 75.5, tool_torque, 0.049, 0.503, -0.118, tool_momentum, 0.045, 0.502, -0.117, robot_mode, normal, 
05/04/2022 15:38:31:197, robot_pos_w_timestamp, 1649169419358, 594.12, 240.46, 210.79, 2.24, 0.07, 3.07, tool_force, -0.49, -0.51, -0.29, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 43.39, joints_pos, 23.33, 52.33, -1.28, -76.06, -2.07, 46.7, 75.6, tool_torque, 0.066, 0.447, -0.108, tool_momentum, 0.061, 0.468, -0.108, robot_mode, normal, 
05/04/2022 15:38:31:346, robot_pos_w_timestamp, 1649169419512, 594.47, 246.37, 208.62, 2.24, 0.07, 3.06, tool_force, -0.47, -0.38, -0.07, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 38.82, joints_pos, 23.71, 52.71, -1.18, -75.69, -2.01, 46.21, 75.65, tool_torque, 0.068, 0.38, -0.069, tool_momentum, 0.05, 0.395, -0.071, robot_mode, normal, 
05/04/2022 15:38:31:498, robot_pos_w_timestamp, 1649169419660, 594.55, 252.1, 206.65, 2.25, 0.06, 3.05, tool_force, -0.42, -0.42, -0.06, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 40.73, joints_pos, 24.06, 53.05, -1.05, -75.37, -1.94, 45.75, 75.65, tool_torque, 0.085, 0.362, -0.029, tool_momentum, 0.073, 0.397, -0.032, robot_mode, normal, 
05/04/2022 15:38:31:647, robot_pos_w_timestamp, 1649169419811, 594.39, 257.88, 204.73, 2.26, 0.06, 3.05, tool_force, -0.55, -0.51, 0.21, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 37.12, joints_pos, 24.37, 53.38, -0.85, -75.08, -1.92, 45.32, 75.65, tool_torque, 0.073, 0.376, -0.021, tool_momentum, 0.069, 0.382, -0.021, robot_mode, normal, 
05/04/2022 15:38:31:799, robot_pos_w_timestamp, 1649169419961, 593.92, 263.69, 203.19, 2.27, 0.06, 3.04, tool_force, -0.54, -0.71, -0.27, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 40.53, joints_pos, 24.67, 53.67, -0.6, -74.76, -1.92, 45.06, 75.65, tool_torque, 0.064, 0.459, -0.033, tool_momentum, 0.067, 0.468, -0.034, robot_mode, normal, 
05/04/2022 15:38:31:945, robot_pos_w_timestamp, 1649169420111, 593.0, 269.42, 201.65, 2.27, 0.06, 3.04, tool_force, -0.82, -0.57, -0.14, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 40.0, joints_pos, 24.97, 53.95, -0.35, -74.49, -1.92, 44.9, 75.65, tool_torque, 0.06, 0.409, -0.0090, tool_momentum, 0.047, 0.425, -0.012, robot_mode, normal, 
05/04/2022 15:38:32:100, robot_pos_w_timestamp, 1649169420262, 591.79, 275.18, 200.36, 2.28, 0.06, 3.03, tool_force, -0.73, -0.85, 0.2, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 39.97, joints_pos, 25.27, 54.19, -0.07, -74.23, -1.92, 44.78, 75.65, tool_torque, 0.052, 0.412, 0.0, tool_momentum, 0.046, 0.418, 0.0, robot_mode, normal, 
05/04/2022 15:38:32:248, robot_pos_w_timestamp, 1649169420412, 590.21, 281.0, 199.77, 2.29, 0.05, 3.03, tool_force, -0.79, -0.62, -0.02, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 42.21, joints_pos, 25.58, 54.35, 0.19, -74.02, -1.92, 44.77, 75.65, tool_torque, 0.053, 0.434, -0.0050, tool_momentum, 0.05, 0.442, -0.0050, robot_mode, normal, 
05/04/2022 15:38:32:402, robot_pos_w_timestamp, 1649169420563, 588.4, 286.8, 199.56, 2.3, 0.05, 3.03, tool_force, -0.69, -0.79, -0.18, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 34.72, joints_pos, 25.9, 54.45, 0.48, -73.87, -1.92, 44.72, 75.65, tool_torque, 0.048, 0.362, -0.0050, tool_momentum, 0.048, 0.358, -0.0040, robot_mode, normal, 
05/04/2022 15:38:32:549, robot_pos_w_timestamp, 1649169420714, 586.22, 292.56, 199.73, 2.3, 0.04, 3.03, tool_force, -1.47, -1.09, -0.23, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 41.71, joints_pos, 26.18, 54.48, 0.81, -73.77, -1.92, 44.71, 75.72, tool_torque, -0.019, 0.539, -0.099, tool_momentum, -0.0030, 0.526, -0.099, robot_mode, normal, 
05/04/2022 15:38:32:701, robot_pos_w_timestamp, 1649169420867, 583.58, 298.42, 199.87, 2.3, 0.04, 3.02, tool_force, -1.47, -0.88, -0.17, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 42.66, joints_pos, 26.46, 54.49, 1.16, -73.73, -1.81, 44.68, 76.15, tool_torque, 0.0050, 0.636, -0.165, tool_momentum, 0.0030, 0.643, -0.165, robot_mode, normal, 
05/04/2022 15:38:32:852, robot_pos_w_timestamp, 1649169421015, 581.07, 303.7, 199.96, 2.3, 0.03, 3.02, tool_force, -1.82, -0.83, -0.16, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 32.34, joints_pos, 26.75, 54.5, 1.43, -73.7, -1.72, 44.67, 76.65, tool_torque, -0.018, 0.592, -0.17, tool_momentum, -0.015, 0.579, -0.168, robot_mode, normal, 
05/04/2022 15:38:33:004, robot_pos_w_timestamp, 1649169421167, 580.99, 303.74, 199.96, 2.3, 0.03, 3.02, tool_force, -1.0, -0.02, 0.42, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 0.67, joints_pos, 26.78, 54.5, 1.4, -73.71, -1.69, 44.67, 76.68, tool_torque, 0.095, 0.379, -0.032, tool_momentum, 0.095, 0.375, -0.032, robot_mode, normal, 
05/04/2022 15:38:33:151, robot_pos_w_timestamp, 1649169421317, 580.95, 303.78, 199.97, 2.3, 0.03, 3.02, tool_force, -0.96, -0.26, 0.13, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 3.31, joints_pos, 26.77, 54.49, 1.41, -73.72, -1.7, 44.67, 76.68, tool_torque, 0.077, 0.334, -0.011, tool_momentum, 0.078, 0.325, -0.011, robot_mode, normal, 
05/04/2022 15:38:33:301, robot_pos_w_timestamp, 1649169421467, 580.92, 303.85, 199.98, 2.3, 0.03, 3.02, tool_force, -0.69, -0.36, -0.11, actual_rep, 3, curr_step, 84, track_size, 84, robot_vel, 0.04, joints_pos, 26.78, 54.49, 1.41, -73.72, -1.71, 44.67, 76.68, tool_torque, 0.05, 0.382, -0.055, tool_momentum, 0.05, 0.38, -0.055, robot_mode, normal, 
