06/04/2022 14:41:55: File Created!
06/04/2022 14:41:55:252, robot_pos_w_timestamp, 1649252427225, 588.17, 324.56, 216.56, 2.31, -0.01, 3.08, tool_force, -0.84, -0.1, 0.27, actual_rep, 1, curr_step, 1, track_size, 77, robot_vel, 0.08, joints_pos, 38.27, 57.25, -17.42, -67.56, 19.28, 54.78, 65.62, tool_torque, -0.01, 0.074, 0.031, tool_momentum, -0.013, 0.074, 0.031, robot_mode, normal, 
06/04/2022 14:42:56:959, robot_pos_w_timestamp, 1649252487907, 568.82, 220.41, 237.94, 2.4, 0.01, -3.14, tool_force, -1.3, 0.92, 0.79, actual_rep, 3, curr_step, 18, track_size, 77, robot_vel, 5.61, joints_pos, 34.98, 49.38, -21.38, -80.61, 19.22, 53.43, 51.39, tool_torque, 0.186, 0.063, -0.0080, tool_momentum, 0.178, 0.065, -0.0090, robot_mode, normal, 
06/04/2022 14:42:57:169, robot_pos_w_timestamp, 1649252488060, 567.77, 219.56, 238.87, 2.35, 0.01, -3.14, tool_force, -1.13, 0.32, 0.33, actual_rep, 3, curr_step, 18, track_size, 77, robot_vel, 11.07, joints_pos, 35.09, 49.2, -21.6, -80.87, 19.52, 53.5, 54.11, tool_torque, 0.01, 0.134, -0.065, tool_momentum, 0.0080, 0.137, -0.065, robot_mode, normal, 
06/04/2022 14:42:57:485, robot_pos_w_timestamp, 1649252488389, 560.5, 215.53, 244.62, 2.25, 0.0, -3.14, tool_force, -1.58, 1.73, 0.29, actual_rep, 3, curr_step, 20, track_size, 77, robot_vel, 35.47, joints_pos, 35.24, 47.74, -21.71, -82.63, 19.73, 53.55, 59.46, tool_torque, 0.237, 0.193, -0.014, tool_momentum, 0.235, 0.194, -0.014, robot_mode, normal, 
06/04/2022 14:42:57:595, robot_pos_w_timestamp, 1649252488537, 554.5, 213.44, 248.02, 2.24, 0.0, -3.14, tool_force, -1.22, 1.12, 0.0, actual_rep, 3, curr_step, 21, track_size, 77, robot_vel, 59.27, joints_pos, 35.24, 46.76, -21.53, -83.82, 19.62, 53.4, 59.46, tool_torque, 0.274, 0.08, 0.148, tool_momentum, 0.293, 0.083, 0.148, robot_mode, normal, 
06/04/2022 14:42:57:791, robot_pos_w_timestamp, 1649252488687, 548.72, 211.7, 251.24, 2.24, -0.01, -3.14, tool_force, -0.72, 0.79, -0.31, actual_rep, 3, curr_step, 22, track_size, 77, robot_vel, 50.29, joints_pos, 35.24, 45.78, -21.3, -84.99, 19.52, 53.25, 59.43, tool_torque, 0.292, -0.083, 0.25, tool_momentum, 0.299, -0.09, 0.25, robot_mode, normal, 
06/04/2022 14:42:58:096, robot_pos_w_timestamp, 1649252488985, 537.15, 209.16, 257.17, 2.24, -0.02, -3.14, tool_force, -1.37, 1.34, 0.49, actual_rep, 3, curr_step, 24, track_size, 77, robot_vel, 45.87, joints_pos, 35.3, 43.88, -20.84, -87.3, 19.34, 52.91, 59.41, tool_torque, 0.295, 0.126, 0.212, tool_momentum, 0.289, 0.133, 0.211, robot_mode, normal, 
06/04/2022 14:42:58:212, robot_pos_w_timestamp, 1649252489141, 531.0, 208.13, 260.79, 2.24, -0.03, -3.14, tool_force, -1.48, 1.18, 0.53, actual_rep, 3, curr_step, 25, track_size, 77, robot_vel, 48.07, joints_pos, 35.42, 42.83, -20.68, -88.5, 19.29, 52.72, 59.41, tool_torque, 0.35, 0.151, 0.191, tool_momentum, 0.348, 0.147, 0.191, robot_mode, normal, 
06/04/2022 14:42:58:378, robot_pos_w_timestamp, 1649252489292, 525.22, 207.32, 265.14, 2.24, -0.03, 3.14, tool_force, -1.62, 0.76, 0.26, actual_rep, 3, curr_step, 26, track_size, 77, robot_vel, 48.46, joints_pos, 35.62, 41.65, -20.61, -89.72, 19.25, 52.58, 59.41, tool_torque, 0.286, 0.094, 0.185, tool_momentum, 0.299, 0.093, 0.185, robot_mode, normal, 
06/04/2022 14:42:58:514, robot_pos_w_timestamp, 1649252489444, 519.92, 206.81, 270.79, 2.24, -0.03, 3.14, tool_force, -1.22, 0.48, 0.32, actual_rep, 3, curr_step, 27, track_size, 77, robot_vel, 53.63, joints_pos, 35.85, 40.6, -20.59, -90.61, 19.04, 52.47, 59.41, tool_torque, 0.199, 0.131, 0.182, tool_momentum, 0.199, 0.121, 0.183, robot_mode, sine_overlay, 
06/04/2022 14:42:58:734, robot_pos_w_timestamp, 1649252489573, 516.91, 206.25, 273.25, 2.25, -0.03, 3.13, tool_force, -2.74, 3.42, 3.37, actual_rep, 3, curr_step, 27, track_size, 77, robot_vel, 28.88, joints_pos, 35.95, 40.05, -20.54, -91.21, 18.91, 52.2, 59.39, tool_torque, 0.334, -0.096, 0.241, tool_momentum, 0.244, -0.11, 0.243, robot_mode, sine_overlay, 
06/04/2022 14:42:58:820, robot_pos_w_timestamp, 1649252489727, 517.5, 207.21, 273.54, 2.25, -0.03, 3.13, tool_force, -3.25, 2.69, 2.86, actual_rep, 3, curr_step, 27, track_size, 77, robot_vel, 21.55, joints_pos, 36.0, 40.02, -20.51, -91.09, 18.86, 52.12, 59.28, tool_torque, 0.404, 0.443, 0.241, tool_momentum, 0.39, 0.445, 0.24, robot_mode, sine_overlay, 
06/04/2022 14:42:58:971, robot_pos_w_timestamp, 1649252489876, 517.6, 209.25, 278.64, 2.26, -0.03, 3.13, tool_force, -0.54, -0.73, -0.67, actual_rep, 3, curr_step, 28, track_size, 77, robot_vel, 35.59, joints_pos, 36.15, 39.59, -20.43, -90.89, 18.35, 52.51, 59.51, tool_torque, -0.141, -0.112, 0.094, tool_momentum, -0.177, -0.127, 0.095, robot_mode, sine_overlay, 
06/04/2022 14:42:59:120, robot_pos_w_timestamp, 1649252490021, 516.8, 209.42, 280.22, 2.27, -0.02, 3.13, tool_force, -0.58, 0.26, 0.46, actual_rep, 3, curr_step, 28, track_size, 77, robot_vel, 20.36, joints_pos, 36.28, 39.35, -20.43, -90.98, 17.87, 52.6, 59.39, tool_torque, 0.074, -0.032, 0.256, tool_momentum, 0.083, -0.034, 0.256, robot_mode, sine_overlay, 
06/04/2022 14:42:59:277, robot_pos_w_timestamp, 1649252490177, 511.46, 206.37, 284.44, 2.27, -0.02, 3.13, tool_force, -1.25, 0.94, -0.55, actual_rep, 3, curr_step, 29, track_size, 77, robot_vel, 55.2, joints_pos, 36.47, 38.29, -20.5, -92.13, 17.15, 52.46, 59.4, tool_torque, 0.18, 0.2, 0.18, tool_momentum, 0.169, 0.195, 0.18, robot_mode, sine_overlay, 
06/04/2022 14:42:59:473, robot_pos_w_timestamp, 1649252490325, 506.48, 204.48, 288.32, 2.28, -0.01, 3.13, tool_force, -0.27, 0.62, 0.43, actual_rep, 3, curr_step, 29, track_size, 77, robot_vel, 53.29, joints_pos, 36.67, 37.21, -20.46, -93.2, 16.59, 51.85, 59.06, tool_torque, 0.259, -0.047, 0.379, tool_momentum, 0.17, 0.074, 0.365, robot_mode, sine_overlay, 
06/04/2022 14:42:59:578, robot_pos_w_timestamp, 1649252490474, 505.78, 207.29, 294.56, 2.29, 0.0, 3.12, tool_force, -1.72, -0.33, 0.82, actual_rep, 3, curr_step, 30, track_size, 77, robot_vel, 41.99, joints_pos, 36.98, 36.56, -20.34, -93.12, 15.86, 51.93, 59.36, tool_torque, 0.0040, 0.228, 0.078, tool_momentum, 0.04, 0.219, 0.078, robot_mode, sine_overlay, 
06/04/2022 14:42:59:725, robot_pos_w_timestamp, 1649252490622, 508.88, 213.02, 300.57, 2.3, 0.01, 3.12, tool_force, -1.72, 0.17, 0.82, actual_rep, 3, curr_step, 31, track_size, 77, robot_vel, 66.98, joints_pos, 37.32, 36.57, -20.29, -91.99, 15.24, 52.84, 59.71, tool_torque, -0.132, 0.22, -0.012, tool_momentum, -0.146, 0.221, -0.012, robot_mode, sine_overlay, 
06/04/2022 14:42:59:885, robot_pos_w_timestamp, 1649252490779, 509.7, 216.24, 305.33, 2.31, 0.01, 3.13, tool_force, -0.86, 0.0, 0.39, actual_rep, 3, curr_step, 31, track_size, 77, robot_vel, 28.19, joints_pos, 37.71, 36.42, -20.4, -91.41, 14.56, 53.7, 60.11, tool_torque, -0.112, 0.249, -0.029, tool_momentum, -0.102, 0.257, -0.029, robot_mode, sine_overlay, 
06/04/2022 14:43:00:079, robot_pos_w_timestamp, 1649252490942, 505.05, 212.88, 306.51, 2.31, 0.01, 3.13, tool_force, -1.28, 0.43, -0.05, actual_rep, 3, curr_step, 32, track_size, 77, robot_vel, 51.32, joints_pos, 37.89, 35.7, -20.58, -92.49, 14.22, 53.34, 60.09, tool_torque, 0.088, 0.337, 0.112, tool_momentum, 0.092, 0.339, 0.112, robot_mode, sine_overlay, 
06/04/2022 14:43:00:305, robot_pos_w_timestamp, 1649252491107, 499.72, 211.96, 313.01, 2.31, 0.02, 3.12, tool_force, -1.12, 0.59, 0.24, actual_rep, 3, curr_step, 32, track_size, 77, robot_vel, 58.28, joints_pos, 38.11, 34.37, -20.49, -93.45, 13.8, 53.13, 60.26, tool_torque, 0.092, 0.249, 0.058, tool_momentum, 0.064, 0.267, 0.054, robot_mode, sine_overlay, 
06/04/2022 14:43:00:408, robot_pos_w_timestamp, 1649252491260, 498.44, 215.02, 315.16, 2.32, 0.02, 3.12, tool_force, -1.79, -0.3, 0.42, actual_rep, 3, curr_step, 33, track_size, 77, robot_vel, 21.97, joints_pos, 38.33, 34.13, -20.29, -93.41, 13.55, 53.09, 60.75, tool_torque, -0.098, 0.278, -0.035, tool_momentum, -0.095, 0.27, -0.035, robot_mode, sine_overlay, 
06/04/2022 14:43:00:532, robot_pos_w_timestamp, 1649252491398, 499.87, 215.88, 314.1, 2.32, 0.02, 3.12, tool_force, -0.85, -0.24, 1.49, actual_rep, 3, curr_step, 33, track_size, 77, robot_vel, 4.57, joints_pos, 38.37, 34.42, -20.33, -93.15, 13.55, 53.12, 60.79, tool_torque, -0.179, 0.246, -0.044, tool_momentum, -0.197, 0.256, -0.044, robot_mode, normal, 
06/04/2022 14:43:00:736, robot_pos_w_timestamp, 1649252491550, 499.74, 217.51, 320.34, 2.32, 0.02, 3.12, tool_force, -0.76, -0.42, 0.27, actual_rep, 3, curr_step, 34, track_size, 77, robot_vel, 55.31, joints_pos, 38.57, 33.93, -20.41, -92.86, 13.35, 53.82, 61.12, tool_torque, -0.171, 0.277, -0.06, tool_momentum, -0.156, 0.31, -0.062, robot_mode, normal, 
06/04/2022 14:43:00:852, robot_pos_w_timestamp, 1649252491710, 498.48, 220.45, 326.32, 2.32, 0.02, 3.11, tool_force, -1.4, -0.14, 0.96, actual_rep, 3, curr_step, 34, track_size, 77, robot_vel, 42.11, joints_pos, 38.92, 33.37, -20.41, -92.68, 13.05, 54.34, 61.68, tool_torque, -0.187, 0.264, -0.069, tool_momentum, -0.195, 0.26, -0.069, robot_mode, normal, 
06/04/2022 14:43:01:044, robot_pos_w_timestamp, 1649252491861, 496.96, 223.85, 332.13, 2.32, 0.02, 3.11, tool_force, -0.59, -0.16, 0.8, actual_rep, 3, curr_step, 35, track_size, 77, robot_vel, 46.77, joints_pos, 39.3, 32.84, -20.39, -92.5, 12.9, 54.85, 62.18, tool_torque, -0.166, 0.168, -0.061, tool_momentum, -0.17, 0.174, -0.061, robot_mode, normal, 
06/04/2022 14:43:01:163, robot_pos_w_timestamp, 1649252492016, 495.31, 227.59, 338.24, 2.32, 0.02, 3.11, tool_force, -1.44, -0.18, 0.86, actual_rep, 3, curr_step, 36, track_size, 77, robot_vel, 48.31, joints_pos, 39.72, 32.31, -20.39, -92.3, 12.72, 55.4, 62.73, tool_torque, -0.209, 0.327, -0.08, tool_momentum, -0.206, 0.329, -0.08, robot_mode, normal, 
06/04/2022 14:43:01:362, robot_pos_w_timestamp, 1649252492169, 493.34, 232.04, 344.15, 2.32, 0.02, 3.1, tool_force, -1.39, -0.41, 0.68, actual_rep, 3, curr_step, 37, track_size, 77, robot_vel, 53.75, joints_pos, 40.2, 31.79, -20.38, -92.08, 12.6, 55.94, 63.32, tool_torque, -0.185, 0.242, -0.047, tool_momentum, -0.183, 0.237, -0.047, robot_mode, normal, 
06/04/2022 14:43:01:497, robot_pos_w_timestamp, 1649252492322, 491.34, 237.35, 350.04, 2.32, 0.01, 3.1, tool_force, -1.3, -0.39, 0.69, actual_rep, 3, curr_step, 38, track_size, 77, robot_vel, 53.29, joints_pos, 40.74, 31.33, -20.36, -91.79, 12.58, 56.46, 63.98, tool_torque, -0.199, 0.227, -0.053, tool_momentum, -0.228, 0.235, -0.053, robot_mode, normal, 
06/04/2022 14:43:01:681, robot_pos_w_timestamp, 1649252492484, 489.17, 243.68, 355.47, 2.31, 0.01, 3.09, tool_force, -1.25, -0.79, 0.19, actual_rep, 3, curr_step, 39, track_size, 77, robot_vel, 53.41, joints_pos, 41.38, 30.95, -20.33, -91.48, 12.58, 56.86, 64.69, tool_torque, -0.194, 0.153, -0.052, tool_momentum, -0.187, 0.132, -0.05, robot_mode, normal, 
06/04/2022 14:43:01:788, robot_pos_w_timestamp, 1649252492632, 487.41, 249.5, 358.91, 2.32, 0.01, 3.09, tool_force, -0.95, -0.73, 0.06, actual_rep, 3, curr_step, 40, track_size, 77, robot_vel, 42.87, joints_pos, 41.9, 30.73, -20.28, -91.22, 12.73, 57.06, 65.21, tool_torque, -0.123, 0.08, -0.031, tool_momentum, -0.116, 0.081, -0.031, robot_mode, normal, 
06/04/2022 14:43:01:985, robot_pos_w_timestamp, 1649252492781, 485.64, 255.33, 361.46, 2.32, 0.01, 3.08, tool_force, -0.74, -0.49, 0.36, actual_rep, 3, curr_step, 41, track_size, 77, robot_vel, 45.07, joints_pos, 42.4, 30.59, -20.2, -91.01, 12.94, 57.11, 65.64, tool_torque, -0.1, 0.031, -0.019, tool_momentum, -0.093, 0.05, -0.021, robot_mode, normal, 
06/04/2022 14:43:02:093, robot_pos_w_timestamp, 1649252492932, 483.9, 261.11, 362.97, 2.32, 0.0, 3.07, tool_force, -1.07, -0.61, 0.32, actual_rep, 3, curr_step, 42, track_size, 77, robot_vel, 39.51, joints_pos, 42.88, 30.56, -20.09, -90.8, 13.19, 57.14, 66.07, tool_torque, -0.123, 0.088, -0.028, tool_momentum, -0.118, 0.085, -0.028, robot_mode, normal, 
06/04/2022 14:43:02:290, robot_pos_w_timestamp, 1649252493101, 481.74, 267.63, 363.32, 2.32, 0.0, 3.07, tool_force, -1.03, -1.18, -0.42, actual_rep, 3, curr_step, 45, track_size, 77, robot_vel, 40.57, joints_pos, 43.38, 30.62, -19.93, -90.61, 13.4, 57.1, 66.52, tool_torque, -0.109, 0.122, -0.031, tool_momentum, -0.082, 0.093, -0.029, robot_mode, normal, 
06/04/2022 14:43:02:402, robot_pos_w_timestamp, 1649252493241, 480.51, 273.13, 361.39, 2.32, 0.0, 3.07, tool_force, -0.77, -0.69, -0.27, actual_rep, 3, curr_step, 47, track_size, 77, robot_vel, 42.46, joints_pos, 43.79, 30.98, -19.79, -90.36, 13.42, 57.09, 67.05, tool_torque, -0.048, 0.16, -0.054, tool_momentum, -0.04, 0.187, -0.055, robot_mode, normal, 
06/04/2022 14:43:02:548, robot_pos_w_timestamp, 1649252493389, 481.1, 277.03, 358.6, 2.32, 0.0, 3.08, tool_force, -0.18, 0.4, 0.92, actual_rep, 3, curr_step, 50, track_size, 77, robot_vel, 29.49, joints_pos, 44.18, 31.59, -19.92, -89.9, 13.31, 57.25, 67.74, tool_torque, -0.053, 0.156, -0.04, tool_momentum, -0.069, 0.167, -0.043, robot_mode, normal, 
06/04/2022 14:43:02:703, robot_pos_w_timestamp, 1649252493538, 481.27, 277.22, 360.08, 2.32, 0.0, 3.08, tool_force, 0.04, -0.29, -0.1, actual_rep, 3, curr_step, 52, track_size, 77, robot_vel, 19.46, joints_pos, 44.3, 31.52, -20.11, -89.8, 13.45, 57.45, 67.65, tool_torque, -0.11, -0.031, 0.203, tool_momentum, -0.111, -0.036, 0.203, robot_mode, normal, 
06/04/2022 14:43:02:905, robot_pos_w_timestamp, 1649252493690, 480.37, 277.01, 360.11, 2.32, 0.0, 3.08, tool_force, -0.49, 0.26, 0.11, actual_rep, 3, curr_step, 55, track_size, 77, robot_vel, 6.29, joints_pos, 44.34, 31.4, -20.08, -89.97, 13.41, 57.35, 67.62, tool_torque, 0.108, 0.117, 0.21, tool_momentum, 0.112, 0.121, 0.209, robot_mode, normal, 
06/04/2022 14:43:03:010, robot_pos_w_timestamp, 1649252493839, 480.54, 277.2, 359.62, 2.32, 0.0, 3.08, tool_force, -0.67, 0.41, 0.19, actual_rep, 3, curr_step, 58, track_size, 77, robot_vel, 4.1, joints_pos, 44.34, 31.47, -20.07, -89.94, 13.41, 57.31, 67.64, tool_torque, 0.121, 0.11, 0.158, tool_momentum, 0.118, 0.108, 0.158, robot_mode, normal, 
06/04/2022 14:43:03:337, robot_pos_w_timestamp, 1649252494166, 480.55, 277.24, 359.64, 2.32, 0.0, 3.08, tool_force, -0.37, -0.06, 0.04, actual_rep, 3, curr_step, 64, track_size, 77, robot_vel, 0.14, joints_pos, 44.34, 31.47, -20.08, -89.94, 13.43, 57.33, 67.64, tool_torque, 0.032, 0.037, 0.181, tool_momentum, 0.032, 0.036, 0.181, robot_mode, normal, 
06/04/2022 14:43:03:586, robot_pos_w_timestamp, 1649252494321, 480.56, 277.24, 359.64, 2.32, 0.0, 3.08, tool_force, -0.37, -0.06, 0.05, actual_rep, 3, curr_step, 66, track_size, 77, robot_vel, 0.12, joints_pos, 44.34, 31.47, -20.08, -89.94, 13.43, 57.33, 67.64, tool_torque, 0.03, 0.041, 0.18, tool_momentum, 0.029, 0.041, 0.18, robot_mode, normal, 
06/04/2022 14:43:03:899, robot_pos_w_timestamp, 1649252494658, 480.56, 277.25, 359.64, 2.32, 0.0, 3.08, tool_force, -0.4, -0.03, 0.08, actual_rep, 3, curr_step, 72, track_size, 77, robot_vel, 0.01, joints_pos, 44.34, 31.47, -20.08, -89.93, 13.43, 57.33, 67.64, tool_torque, 0.034, 0.046, 0.179, tool_momentum, 0.034, 0.046, 0.179, robot_mode, normal, 
06/04/2022 14:43:04:012, robot_pos_w_timestamp, 1649252494810, 480.56, 277.25, 359.64, 2.32, 0.0, 3.08, tool_force, -0.41, -0.02, 0.1, actual_rep, 3, curr_step, 75, track_size, 77, robot_vel, 0.0, joints_pos, 44.34, 31.47, -20.08, -89.93, 13.43, 57.33, 67.64, tool_torque, 0.033, 0.046, 0.178, tool_momentum, 0.033, 0.045, 0.179, robot_mode, normal, 
06/04/2022 14:43:04:211, robot_pos_w_timestamp, 1649252494960, 480.56, 277.25, 359.64, 2.32, 0.0, 3.08, tool_force, -0.4, -0.04, 0.08, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.0, joints_pos, 44.34, 31.47, -20.08, -89.93, 13.43, 57.33, 67.64, tool_torque, 0.032, 0.046, 0.178, tool_momentum, 0.032, 0.046, 0.178, robot_mode, normal, 
06/04/2022 14:43:04:323, robot_pos_w_timestamp, 1649252495125, 480.56, 277.25, 359.64, 2.32, 0.0, 3.08, tool_force, -0.39, -0.04, 0.08, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.01, joints_pos, 44.34, 31.47, -20.08, -89.93, 13.43, 57.33, 67.64, tool_torque, 0.03, 0.044, 0.178, tool_momentum, 0.031, 0.043, 0.178, robot_mode, normal, 
06/04/2022 14:43:04:496, robot_pos_w_timestamp, 1649252495280, 480.56, 277.25, 359.64, 2.32, 0.0, 3.08, tool_force, -0.38, -0.07, 0.08, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.01, joints_pos, 44.34, 31.47, -20.08, -89.93, 13.43, 57.33, 67.64, tool_torque, 0.025, 0.043, 0.178, tool_momentum, 0.026, 0.043, 0.178, robot_mode, normal, 
06/04/2022 14:43:04:640, robot_pos_w_timestamp, 1649252495427, 480.56, 277.25, 359.64, 2.32, 0.0, 3.08, tool_force, -0.39, -0.07, 0.06, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.02, joints_pos, 44.34, 31.47, -20.08, -89.93, 13.43, 57.33, 67.64, tool_torque, 0.029, 0.044, 0.179, tool_momentum, 0.03, 0.044, 0.179, robot_mode, normal, 
06/04/2022 14:43:04:796, robot_pos_w_timestamp, 1649252495594, 480.56, 277.25, 359.64, 2.32, 0.0, 3.08, tool_force, -0.38, -0.04, 0.07, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.0, joints_pos, 44.34, 31.47, -20.08, -89.93, 13.43, 57.33, 67.64, tool_torque, 0.03, 0.044, 0.18, tool_momentum, 0.03, 0.044, 0.18, robot_mode, normal, 
06/04/2022 14:43:04:961, robot_pos_w_timestamp, 1649252495767, 480.56, 277.25, 359.64, 2.32, 0.0, 3.08, tool_force, -0.38, -0.04, 0.08, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.0, joints_pos, 44.34, 31.47, -20.08, -89.93, 13.43, 57.33, 67.64, tool_torque, 0.031, 0.04, 0.18, tool_momentum, 0.031, 0.04, 0.18, robot_mode, normal, 
06/04/2022 14:43:05:166, robot_pos_w_timestamp, 1649252495933, 480.56, 277.25, 359.64, 2.32, 0.0, 3.08, tool_force, -0.34, -0.04, 0.08, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.04, joints_pos, 44.34, 31.47, -20.08, -89.93, 13.43, 57.33, 67.64, tool_torque, 0.034, 0.03, 0.188, tool_momentum, 0.034, 0.03, 0.188, robot_mode, normal, 
06/04/2022 14:43:05:300, robot_pos_w_timestamp, 1649252496091, 480.57, 277.25, 359.65, 2.32, 0.0, 3.08, tool_force, -0.31, -0.02, 0.06, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.09, joints_pos, 44.34, 31.47, -20.08, -89.93, 13.43, 57.33, 67.64, tool_torque, 0.039, 0.029, 0.212, tool_momentum, 0.039, 0.029, 0.212, robot_mode, normal, 
06/04/2022 14:43:05:471, robot_pos_w_timestamp, 1649252496260, 480.56, 277.1, 360.19, 2.32, 0.0, 3.08, tool_force, -0.37, 0.12, 0.22, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 6.97, joints_pos, 44.34, 31.42, -20.09, -89.92, 13.41, 57.38, 67.64, tool_torque, 0.0, 0.049, 0.211, tool_momentum, -0.0050, 0.048, 0.211, robot_mode, normal, 
06/04/2022 14:43:05:725, robot_pos_w_timestamp, 1649252496433, 480.9, 276.94, 359.55, 2.31, 0.0, 3.08, tool_force, -0.45, -0.44, -0.43, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 11.62, joints_pos, 44.31, 31.5, -20.1, -89.91, 13.41, 57.32, 67.69, tool_torque, 0.034, 0.013, 0.093, tool_momentum, 0.036, 0.015, 0.093, robot_mode, normal, 
06/04/2022 14:43:05:825, robot_pos_w_timestamp, 1649252496582, 481.15, 277.26, 358.7, 2.31, 0.0, 3.08, tool_force, 0.43, -0.83, -0.26, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 4.45, joints_pos, 44.32, 31.62, -20.1, -89.87, 13.44, 57.29, 67.71, tool_torque, 0.014, -0.044, 0.161, tool_momentum, 0.029, -0.04, 0.161, robot_mode, normal, 
06/04/2022 14:43:05:943, robot_pos_w_timestamp, 1649252496740, 480.22, 277.0, 359.36, 2.32, 0.0, 3.08, tool_force, -0.2, 0.6, -0.25, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 13.89, joints_pos, 44.34, 31.43, -20.09, -90.04, 13.52, 57.27, 67.46, tool_torque, 0.203, 0.0050, 0.318, tool_momentum, 0.203, 0.01, 0.318, robot_mode, normal, 
06/04/2022 14:43:06:125, robot_pos_w_timestamp, 1649252496916, 480.3, 271.98, 363.17, 2.32, 0.0, 3.07, tool_force, 0.93, 0.91, -0.15, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 45.55, joints_pos, 44.08, 30.78, -20.32, -90.47, 13.7, 57.17, 66.77, tool_torque, 0.305, -0.293, 0.406, tool_momentum, 0.29, -0.292, 0.406, robot_mode, normal, 
06/04/2022 14:43:06:278, robot_pos_w_timestamp, 1649252497068, 481.91, 266.15, 363.5, 2.32, 0.0, 3.07, tool_force, 0.81, 0.87, 0.12, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 40.0, joints_pos, 43.66, 30.62, -20.51, -90.71, 13.6, 57.15, 66.29, tool_torque, 0.247, -0.252, 0.414, tool_momentum, 0.248, -0.248, 0.414, robot_mode, normal, 
06/04/2022 14:43:06:463, robot_pos_w_timestamp, 1649252497230, 483.78, 259.17, 362.79, 2.32, 0.01, 3.08, tool_force, 1.16, 0.69, -0.15, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 41.27, joints_pos, 43.14, 30.56, -20.67, -90.95, 13.28, 57.18, 65.81, tool_torque, 0.163, -0.277, 0.41, tool_momentum, 0.154, -0.271, 0.41, robot_mode, normal, 
06/04/2022 14:43:06:592, robot_pos_w_timestamp, 1649252497381, 485.39, 253.98, 361.29, 2.31, 0.01, 3.08, tool_force, 0.85, 0.29, -0.33, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 40.53, joints_pos, 42.73, 30.59, -20.77, -91.16, 13.08, 57.15, 65.48, tool_torque, 0.224, -0.289, 0.454, tool_momentum, 0.231, -0.304, 0.456, robot_mode, normal, 
06/04/2022 14:43:06:772, robot_pos_w_timestamp, 1649252497559, 487.41, 247.11, 357.72, 2.31, 0.01, 3.09, tool_force, 0.83, 0.77, 0.01, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 45.39, joints_pos, 42.12, 30.81, -20.85, -91.45, 12.9, 57.0, 64.9, tool_torque, 0.266, -0.245, 0.427, tool_momentum, 0.262, -0.253, 0.428, robot_mode, normal, 
06/04/2022 14:43:06:927, robot_pos_w_timestamp, 1649252497711, 489.37, 241.15, 353.23, 2.31, 0.01, 3.1, tool_force, 0.63, 0.91, 0.0, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 57.72, joints_pos, 41.57, 31.13, -20.91, -91.73, 12.84, 56.7, 64.27, tool_torque, 0.313, -0.211, 0.451, tool_momentum, 0.291, -0.217, 0.454, robot_mode, normal, 
06/04/2022 14:43:07:128, robot_pos_w_timestamp, 1649252497865, 491.54, 235.21, 347.27, 2.31, 0.02, 3.1, tool_force, 0.88, 0.59, -0.26, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 59.51, joints_pos, 40.97, 31.59, -20.93, -92.05, 12.82, 56.17, 63.56, tool_torque, 0.327, -0.322, 0.457, tool_momentum, 0.333, -0.342, 0.459, robot_mode, normal, 
06/04/2022 14:43:07:264, robot_pos_w_timestamp, 1649252498033, 493.69, 230.15, 340.81, 2.31, 0.02, 3.1, tool_force, 1.04, 0.39, -0.76, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 47.62, joints_pos, 40.42, 32.13, -20.91, -92.31, 12.86, 55.57, 63.0, tool_torque, 0.322, -0.348, 0.5, tool_momentum, 0.32, -0.35, 0.501, robot_mode, normal, 
06/04/2022 14:43:07:459, robot_pos_w_timestamp, 1649252498187, 495.62, 226.04, 334.79, 2.31, 0.02, 3.11, tool_force, 1.01, 0.57, -0.75, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 46.78, joints_pos, 39.95, 32.67, -20.9, -92.49, 12.98, 55.04, 62.45, tool_torque, 0.382, -0.475, 0.511, tool_momentum, 0.39, -0.479, 0.512, robot_mode, normal, 
