26/04/2022 13:47:19: File Created!
26/04/2022 13:47:19:945, robot_pos_w_timestamp, 1650977138266, 601.99, 292.08, 234.74, 2.44, -0.02, 3.06, tool_force, 0.04, -1.03, 0.39, actual_rep, 1, curr_step, 1, track_size, 77, robot_vel, 3.29, joints_pos, 49.75, 63.25, -47.23, -68.51, -129.74, -64.3, -140.12, tool_torque, 0.269, -0.29, 0.175, tool_momentum, 0.269, -0.289, 0.175, robot_mode, rotation_overlay, 
26/04/2022 13:48:07:413, robot_pos_w_timestamp, 1650977185428, 496.6, 214.57, 356.17, 2.38, -0.08, 3.1, tool_force, -1.64, -0.46, 0.75, actual_rep, 3, curr_step, 41, track_size, 77, robot_vel, 44.79, joints_pos, 55.54, 38.05, -47.9, -91.46, -144.34, -65.98, -138.43, tool_torque, 0.214, -0.042, 0.051, tool_momentum, 0.215, -0.034, 0.051, robot_mode, rotation_overlay, 
26/04/2022 13:48:07:617, robot_pos_w_timestamp, 1650977185582, 494.05, 220.58, 357.87, 2.38, -0.07, 3.1, tool_force, -1.01, -0.18, 0.21, actual_rep, 3, curr_step, 42, track_size, 77, robot_vel, 45.11, joints_pos, 56.31, 37.87, -47.9, -91.41, -144.72, -65.91, -137.39, tool_torque, 0.364, 0.014, 0.092, tool_momentum, 0.367, 0.0040, 0.092, robot_mode, rotation_overlay, 
26/04/2022 13:48:07:714, robot_pos_w_timestamp, 1650977185731, 491.53, 226.23, 358.8, 2.38, -0.07, 3.1, tool_force, -1.46, 0.14, 0.67, actual_rep, 3, curr_step, 43, track_size, 77, robot_vel, 45.99, joints_pos, 56.98, 37.76, -47.9, -91.39, -144.82, -65.86, -136.6, tool_torque, 0.477, 0.112, 0.088, tool_momentum, 0.47, 0.115, 0.088, robot_mode, rotation_overlay, 
26/04/2022 13:48:07:917, robot_pos_w_timestamp, 1650977185882, 489.25, 232.11, 359.2, 2.38, -0.06, 3.1, tool_force, -1.72, 0.38, 0.51, actual_rep, 3, curr_step, 44, track_size, 77, robot_vel, 44.13, joints_pos, 57.76, 37.71, -47.9, -91.38, -145.2, -65.53, -135.67, tool_torque, 0.521, 0.141, 0.114, tool_momentum, 0.521, 0.127, 0.116, robot_mode, rotation_overlay, 
26/04/2022 13:48:08:017, robot_pos_w_timestamp, 1650977186031, 487.74, 236.64, 358.17, 2.38, -0.04, 3.1, tool_force, -1.32, 0.07, -0.09, actual_rep, 3, curr_step, 47, track_size, 77, robot_vel, 27.04, joints_pos, 58.61, 37.77, -47.95, -91.49, -146.29, -64.48, -134.51, tool_torque, 0.515, 0.239, 0.082, tool_momentum, 0.529, 0.25, 0.082, robot_mode, rotation_overlay, 
26/04/2022 13:48:08:218, robot_pos_w_timestamp, 1650977186182, 487.25, 240.8, 357.81, 2.38, -0.01, 3.11, tool_force, -0.35, 0.55, 0.32, actual_rep, 3, curr_step, 50, track_size, 77, robot_vel, 29.67, joints_pos, 59.47, 37.97, -48.1, -91.32, -147.86, -63.65, -133.05, tool_torque, 0.565, 0.06, 0.088, tool_momentum, 0.566, 0.054, 0.088, robot_mode, rotation_overlay, 
26/04/2022 13:48:08:322, robot_pos_w_timestamp, 1650977186333, 489.04, 241.7, 359.14, 2.38, 0.0, 3.11, tool_force, 0.92, -0.4, 0.09, actual_rep, 3, curr_step, 53, track_size, 77, robot_vel, 16.0, joints_pos, 59.59, 38.14, -48.27, -90.92, -148.18, -63.64, -132.69, tool_torque, 0.223, -0.243, 0.079, tool_momentum, 0.214, -0.221, 0.078, robot_mode, rotation_overlay, 
26/04/2022 13:48:08:519, robot_pos_w_timestamp, 1650977186484, 490.1, 241.88, 358.87, 2.37, 0.0, 3.11, tool_force, 0.61, -0.98, 0.18, actual_rep, 3, curr_step, 55, track_size, 77, robot_vel, 6.37, joints_pos, 59.47, 38.26, -48.22, -90.78, -148.09, -63.62, -132.25, tool_torque, 0.304, -0.327, 0.147, tool_momentum, 0.301, -0.328, 0.147, robot_mode, rotation_overlay, 
26/04/2022 13:48:08:602, robot_pos_w_timestamp, 1650977186633, 489.98, 241.83, 359.74, 2.37, 0.0, 3.11, tool_force, -0.27, -0.59, 0.75, actual_rep, 3, curr_step, 58, track_size, 77, robot_vel, 6.64, joints_pos, 59.48, 38.16, -48.22, -90.75, -148.18, -63.71, -132.16, tool_torque, 0.221, -0.221, 0.114, tool_momentum, 0.227, -0.221, 0.114, robot_mode, rotation_overlay, 
26/04/2022 13:48:08:820, robot_pos_w_timestamp, 1650977186784, 489.81, 241.74, 359.83, 2.37, 0.0, 3.11, tool_force, -0.2, 0.01, 0.43, actual_rep, 3, curr_step, 61, track_size, 77, robot_vel, 1.79, joints_pos, 59.47, 38.12, -48.18, -90.79, -148.26, -63.68, -132.12, tool_torque, 0.405, -0.221, 0.186, tool_momentum, 0.406, -0.226, 0.187, robot_mode, rotation_overlay, 
26/04/2022 13:48:08:921, robot_pos_w_timestamp, 1650977186936, 489.79, 241.8, 359.82, 2.37, 0.0, 3.11, tool_force, 0.22, -0.36, 0.28, actual_rep, 3, curr_step, 63, track_size, 77, robot_vel, 0.6, joints_pos, 59.47, 38.11, -48.17, -90.78, -148.26, -63.68, -132.11, tool_torque, 0.372, -0.286, 0.205, tool_momentum, 0.371, -0.288, 0.205, robot_mode, rotation_overlay, 
26/04/2022 13:48:09:125, robot_pos_w_timestamp, 1650977187085, 489.79, 241.82, 359.82, 2.37, 0.0, 3.11, tool_force, 0.26, -0.36, 0.3, actual_rep, 3, curr_step, 66, track_size, 77, robot_vel, 0.12, joints_pos, 59.47, 38.12, -48.17, -90.78, -148.26, -63.68, -132.1, tool_torque, 0.362, -0.287, 0.2, tool_momentum, 0.363, -0.289, 0.2, robot_mode, rotation_overlay, 
26/04/2022 13:48:09:226, robot_pos_w_timestamp, 1650977187236, 489.8, 241.85, 359.8, 2.37, 0.0, 3.11, tool_force, 0.33, -0.4, 0.29, actual_rep, 3, curr_step, 69, track_size, 77, robot_vel, 0.11, joints_pos, 59.47, 38.12, -48.16, -90.78, -148.26, -63.68, -132.1, tool_torque, 0.356, -0.296, 0.203, tool_momentum, 0.356, -0.296, 0.203, robot_mode, rotation_overlay, 
26/04/2022 13:48:09:414, robot_pos_w_timestamp, 1650977187385, 489.81, 241.85, 359.8, 2.37, 0.0, 3.11, tool_force, 0.34, -0.41, 0.3, actual_rep, 3, curr_step, 71, track_size, 77, robot_vel, 0.06, joints_pos, 59.47, 38.12, -48.16, -90.78, -148.26, -63.68, -132.1, tool_torque, 0.353, -0.296, 0.207, tool_momentum, 0.353, -0.297, 0.207, robot_mode, rotation_overlay, 
26/04/2022 13:48:09:526, robot_pos_w_timestamp, 1650977187537, 489.81, 241.85, 359.8, 2.37, 0.0, 3.11, tool_force, 0.33, -0.41, 0.31, actual_rep, 3, curr_step, 74, track_size, 77, robot_vel, 0.01, joints_pos, 59.47, 38.12, -48.16, -90.78, -148.26, -63.68, -132.1, tool_torque, 0.353, -0.298, 0.209, tool_momentum, 0.353, -0.299, 0.209, robot_mode, rotation_overlay, 
26/04/2022 13:48:09:685, robot_pos_w_timestamp, 1650977187688, 489.81, 241.85, 359.8, 2.37, 0.0, 3.11, tool_force, 0.33, -0.39, 0.3, actual_rep, 3, curr_step, 76, track_size, 77, robot_vel, 0.02, joints_pos, 59.47, 38.12, -48.16, -90.78, -148.26, -63.68, -132.1, tool_torque, 0.354, -0.301, 0.212, tool_momentum, 0.354, -0.3, 0.212, robot_mode, rotation_overlay, 
26/04/2022 13:48:09:828, robot_pos_w_timestamp, 1650977187838, 489.81, 241.85, 359.8, 2.37, 0.0, 3.11, tool_force, 0.34, -0.38, 0.31, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.01, joints_pos, 59.47, 38.12, -48.17, -90.77, -148.26, -63.68, -132.1, tool_torque, 0.354, -0.301, 0.214, tool_momentum, 0.353, -0.301, 0.214, robot_mode, rotation_overlay, 
26/04/2022 13:48:09:977, robot_pos_w_timestamp, 1650977187988, 489.81, 241.85, 359.8, 2.37, 0.0, 3.11, tool_force, 0.33, -0.38, 0.31, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.0, joints_pos, 59.47, 38.12, -48.17, -90.77, -148.26, -63.68, -132.1, tool_torque, 0.356, -0.3, 0.215, tool_momentum, 0.356, -0.3, 0.215, robot_mode, rotation_overlay, 
26/04/2022 13:48:10:128, robot_pos_w_timestamp, 1650977188138, 489.81, 241.85, 359.8, 2.37, 0.0, 3.11, tool_force, 0.32, -0.38, 0.32, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.0, joints_pos, 59.47, 38.12, -48.17, -90.77, -148.26, -63.68, -132.09, tool_torque, 0.354, -0.3, 0.216, tool_momentum, 0.355, -0.3, 0.216, robot_mode, rotation_overlay, 
26/04/2022 13:48:10:331, robot_pos_w_timestamp, 1650977188289, 489.81, 241.85, 359.8, 2.37, 0.0, 3.11, tool_force, 0.31, -0.37, 0.32, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.02, joints_pos, 59.47, 38.12, -48.17, -90.77, -148.26, -63.68, -132.09, tool_torque, 0.353, -0.295, 0.215, tool_momentum, 0.353, -0.294, 0.215, robot_mode, rotation_overlay, 
26/04/2022 13:48:10:430, robot_pos_w_timestamp, 1650977188437, 489.81, 241.85, 359.8, 2.37, 0.0, 3.11, tool_force, 0.28, -0.37, 0.33, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.04, joints_pos, 59.47, 38.12, -48.17, -90.77, -148.26, -63.68, -132.09, tool_torque, 0.353, -0.294, 0.216, tool_momentum, 0.353, -0.295, 0.216, robot_mode, rotation_overlay, 
26/04/2022 13:48:10:635, robot_pos_w_timestamp, 1650977188588, 489.81, 241.85, 359.81, 2.37, 0.0, 3.11, tool_force, 0.32, -0.34, 0.36, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.12, joints_pos, 59.47, 38.12, -48.17, -90.77, -148.27, -63.68, -132.09, tool_torque, 0.346, -0.304, 0.218, tool_momentum, 0.347, -0.305, 0.218, robot_mode, rotation_overlay, 
26/04/2022 13:48:10:733, robot_pos_w_timestamp, 1650977188737, 489.8, 241.82, 359.82, 2.37, 0.0, 3.11, tool_force, 0.29, -0.31, 0.38, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.21, joints_pos, 59.47, 38.12, -48.17, -90.78, -148.27, -63.69, -132.09, tool_torque, 0.351, -0.306, 0.221, tool_momentum, 0.35, -0.305, 0.221, robot_mode, rotation_overlay, 
26/04/2022 13:48:10:935, robot_pos_w_timestamp, 1650977188887, 489.84, 241.81, 359.77, 2.37, 0.0, 3.11, tool_force, 0.57, -0.29, 0.21, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 1.85, joints_pos, 59.46, 38.13, -48.16, -90.77, -148.27, -63.68, -132.09, tool_torque, 0.404, -0.353, 0.242, tool_momentum, 0.402, -0.356, 0.242, robot_mode, rotation_overlay, 
26/04/2022 13:48:11:035, robot_pos_w_timestamp, 1650977189037, 489.98, 241.96, 358.9, 2.37, 0.0, 3.11, tool_force, 1.01, -0.37, -0.05, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 8.93, joints_pos, 59.44, 38.22, -48.12, -90.77, -148.23, -63.62, -132.09, tool_torque, 0.544, -0.403, 0.315, tool_momentum, 0.546, -0.405, 0.315, robot_mode, rotation_overlay, 
26/04/2022 13:48:11:239, robot_pos_w_timestamp, 1650977189185, 489.75, 241.9, 358.8, 2.37, 0.0, 3.11, tool_force, 0.25, 0.25, -0.13, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 3.39, joints_pos, 59.46, 38.19, -48.13, -90.84, -148.21, -63.65, -132.44, tool_torque, 0.534, -0.288, 0.453, tool_momentum, 0.546, -0.29, 0.455, robot_mode, rotation_overlay, 
26/04/2022 13:48:11:313, robot_pos_w_timestamp, 1650977189336, 487.88, 241.7, 357.89, 2.38, 0.0, 3.11, tool_force, -1.07, 1.35, 0.29, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 20.71, joints_pos, 59.57, 38.02, -48.04, -91.21, -148.27, -63.37, -132.62, tool_torque, 0.741, -0.026, 0.424, tool_momentum, 0.732, -0.045, 0.425, robot_mode, rotation_overlay, 
26/04/2022 13:48:11:543, robot_pos_w_timestamp, 1650977189484, 486.25, 241.44, 357.03, 2.38, -0.01, 3.11, tool_force, 1.67, -0.23, -0.43, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 10.75, joints_pos, 59.45, 37.86, -47.87, -91.49, -147.8, -63.54, -132.92, tool_torque, 0.479, -0.651, 0.509, tool_momentum, 0.478, -0.637, 0.509, robot_mode, rotation_overlay, 
26/04/2022 13:48:11:642, robot_pos_w_timestamp, 1650977189635, 486.27, 239.46, 358.1, 2.38, -0.03, 3.1, tool_force, 0.85, 0.76, 0.4, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 16.44, joints_pos, 59.08, 37.68, -47.95, -91.61, -146.69, -64.04, -133.87, tool_torque, 0.558, -0.631, 0.539, tool_momentum, 0.565, -0.638, 0.54, robot_mode, rotation_overlay, 
26/04/2022 13:48:11:847, robot_pos_w_timestamp, 1650977189801, 488.23, 232.84, 358.99, 2.38, -0.06, 3.1, tool_force, 1.12, -0.46, 0.33, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 43.29, joints_pos, 58.04, 37.67, -48.02, -91.54, -145.41, -65.32, -135.44, tool_torque, 0.308, -0.562, 0.496, tool_momentum, 0.307, -0.558, 0.496, robot_mode, rotation_overlay, 
26/04/2022 13:48:11:946, robot_pos_w_timestamp, 1650977189935, 490.48, 227.52, 359.04, 2.38, -0.07, 3.1, tool_force, 1.12, -1.0, -0.27, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 51.93, joints_pos, 57.28, 37.69, -48.01, -91.51, -144.93, -65.69, -136.34, tool_torque, 0.288, -0.539, 0.498, tool_momentum, 0.283, -0.524, 0.495, robot_mode, rotation_overlay, 
26/04/2022 13:48:12:122, robot_pos_w_timestamp, 1650977190084, 492.68, 222.08, 358.35, 2.38, -0.07, 3.1, tool_force, 1.07, -0.33, 0.04, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 39.14, joints_pos, 56.61, 37.76, -48.01, -91.54, -144.75, -65.82, -137.09, tool_torque, 0.398, -0.592, 0.52, tool_momentum, 0.402, -0.588, 0.52, robot_mode, rotation_overlay, 
26/04/2022 13:48:12:249, robot_pos_w_timestamp, 1650977190234, 495.26, 216.07, 357.01, 2.38, -0.07, 3.1, tool_force, 0.7, -0.38, -0.21, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 43.19, joints_pos, 55.86, 37.93, -48.02, -91.56, -144.51, -65.92, -138.11, tool_torque, 0.394, -0.487, 0.503, tool_momentum, 0.399, -0.493, 0.503, robot_mode, rotation_overlay, 
26/04/2022 13:48:12:392, robot_pos_w_timestamp, 1650977190383, 497.73, 210.3, 355.31, 2.38, -0.07, 3.1, tool_force, 0.7, -0.17, -0.91, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 41.32, joints_pos, 55.27, 38.13, -48.08, -91.61, -144.52, -65.81, -139.0, tool_torque, 0.606, -0.301, 0.497, tool_momentum, 0.601, -0.3, 0.497, robot_mode, rotation_overlay, 
26/04/2022 13:48:12:549, robot_pos_w_timestamp, 1650977190532, 500.11, 204.64, 352.83, 2.39, -0.07, 3.11, tool_force, 0.95, -0.03, -0.29, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 47.47, joints_pos, 54.62, 38.45, -48.1, -91.62, -144.52, -65.8, -139.81, tool_torque, 0.603, -0.34, 0.481, tool_momentum, 0.605, -0.333, 0.481, robot_mode, rotation_overlay, 
26/04/2022 13:48:12:671, robot_pos_w_timestamp, 1650977190680, 502.72, 198.9, 349.96, 2.39, -0.07, 3.11, tool_force, 0.51, 0.04, -0.83, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 44.49, joints_pos, 53.92, 38.79, -48.06, -91.62, -144.38, -65.73, -140.81, tool_torque, 0.666, -0.272, 0.486, tool_momentum, 0.679, -0.287, 0.489, robot_mode, rotation_overlay, 
26/04/2022 13:48:12:853, robot_pos_w_timestamp, 1650977190831, 505.43, 192.96, 346.4, 2.39, -0.07, 3.11, tool_force, 1.44, 0.48, -0.86, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 49.08, joints_pos, 53.18, 39.21, -48.05, -91.66, -144.15, -65.56, -141.89, tool_torque, 0.759, -0.349, 0.495, tool_momentum, 0.744, -0.341, 0.495, robot_mode, rotation_overlay, 
26/04/2022 13:48:13:054, robot_pos_w_timestamp, 1650977191003, 508.54, 186.29, 341.69, 2.4, -0.06, 3.12, tool_force, 0.84, 0.22, -0.54, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 49.09, joints_pos, 52.48, 39.83, -48.1, -91.65, -144.18, -65.3, -142.8, tool_torque, 0.745, -0.255, 0.481, tool_momentum, 0.741, -0.258, 0.482, robot_mode, rotation_overlay, 
26/04/2022 13:48:13:153, robot_pos_w_timestamp, 1650977191131, 510.88, 181.5, 337.72, 2.4, -0.06, 3.12, tool_force, 0.54, 0.17, -0.72, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 52.75, joints_pos, 51.9, 40.31, -48.07, -91.66, -144.04, -65.03, -143.67, tool_torque, 0.757, -0.245, 0.504, tool_momentum, 0.783, -0.255, 0.508, robot_mode, rotation_overlay, 
26/04/2022 13:48:13:356, robot_pos_w_timestamp, 1650977191279, 513.98, 175.58, 332.07, 2.41, -0.06, 3.12, tool_force, 0.65, 0.65, -0.44, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 60.35, joints_pos, 51.06, 40.98, -47.97, -91.68, -143.48, -64.69, -145.21, tool_torque, 0.848, -0.25, 0.493, tool_momentum, 0.839, -0.241, 0.493, robot_mode, rotation_overlay, 
26/04/2022 13:48:13:458, robot_pos_w_timestamp, 1650977191430, 517.24, 170.2, 326.25, 2.41, -0.06, 3.12, tool_force, 0.72, -0.22, -1.13, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 58.83, joints_pos, 50.33, 41.68, -47.92, -91.65, -142.95, -64.26, -146.46, tool_torque, 0.749, -0.25, 0.48, tool_momentum, 0.745, -0.247, 0.48, robot_mode, rotation_overlay, 
26/04/2022 13:48:13:660, robot_pos_w_timestamp, 1650977191579, 520.05, 165.55, 320.36, 2.42, -0.05, 3.12, tool_force, 0.27, 0.14, -0.69, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 50.79, joints_pos, 49.76, 42.41, -47.92, -91.66, -142.5, -63.68, -147.38, tool_torque, 0.832, -0.225, 0.481, tool_momentum, 0.831, -0.224, 0.48, robot_mode, rotation_overlay, 
26/04/2022 13:48:13:747, robot_pos_w_timestamp, 1650977191729, 522.87, 161.42, 314.67, 2.42, -0.05, 3.12, tool_force, 0.78, 0.05, -0.42, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 55.01, joints_pos, 49.2, 43.15, -47.92, -91.61, -141.89, -63.27, -148.3, tool_torque, 0.832, -0.28, 0.482, tool_momentum, 0.808, -0.26, 0.48, robot_mode, rotation_overlay, 
26/04/2022 13:48:13:962, robot_pos_w_timestamp, 1650977191881, 525.92, 157.76, 308.82, 2.42, -0.06, 3.12, tool_force, 0.63, -0.5, -0.7, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 47.05, joints_pos, 48.54, 44.02, -47.91, -91.37, -141.01, -63.26, -149.25, tool_torque, 0.722, -0.295, 0.482, tool_momentum, 0.74, -0.303, 0.484, robot_mode, rotation_overlay, 
26/04/2022 13:48:14:028, robot_pos_w_timestamp, 1650977192028, 529.56, 154.82, 303.07, 2.42, -0.06, 3.12, tool_force, 1.24, -0.29, -0.66, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 49.07, joints_pos, 47.88, 44.86, -47.83, -91.09, -139.96, -63.01, -150.22, tool_torque, 0.829, -0.358, 0.508, tool_momentum, 0.807, -0.349, 0.504, robot_mode, rotation_overlay, 
26/04/2022 13:48:14:262, robot_pos_w_timestamp, 1650977192183, 533.6, 152.15, 296.97, 2.41, -0.06, 3.11, tool_force, 0.71, -0.57, -0.13, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 53.18, joints_pos, 47.17, 45.86, -47.76, -90.65, -138.81, -62.98, -150.88, tool_torque, 0.648, -0.392, 0.443, tool_momentum, 0.642, -0.394, 0.443, robot_mode, rotation_overlay, 
26/04/2022 13:48:14:365, robot_pos_w_timestamp, 1650977192326, 538.02, 150.86, 291.75, 2.4, -0.07, 3.11, tool_force, 4.67, 0.72, -1.61, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 47.22, joints_pos, 46.57, 46.78, -47.67, -90.09, -137.69, -62.94, -151.17, tool_torque, 0.748, -0.48, 0.508, tool_momentum, 0.73, -0.462, 0.503, robot_mode, rotation_overlay, 
26/04/2022 13:48:14:558, robot_pos_w_timestamp, 1650977192475, 542.73, 150.12, 286.08, 2.4, -0.07, 3.1, tool_force, 9.7, 3.13, -2.73, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 49.87, joints_pos, 46.07, 47.81, -47.65, -89.45, -136.63, -62.88, -151.27, tool_torque, 0.723, -0.428, 0.453, tool_momentum, 0.719, -0.415, 0.45, robot_mode, rotation_overlay, 
26/04/2022 13:48:14:664, robot_pos_w_timestamp, 1650977192625, 547.3, 149.64, 280.51, 2.38, -0.07, 3.1, tool_force, 15.0, 4.63, -2.9, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 44.42, joints_pos, 45.67, 48.9, -47.71, -88.75, -135.71, -62.81, -151.07, tool_torque, 0.596, -0.403, 0.374, tool_momentum, 0.581, -0.402, 0.374, robot_mode, rotation_overlay, 
26/04/2022 13:48:14:830, robot_pos_w_timestamp, 1650977192777, 552.53, 148.97, 274.87, 2.38, -0.07, 3.1, tool_force, 19.17, 6.37, -3.3, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 52.37, joints_pos, 45.2, 50.05, -47.75, -87.9, -134.92, -62.85, -151.22, tool_torque, 0.515, -0.528, 0.545, tool_momentum, 0.494, -0.535, 0.545, robot_mode, rotation_overlay, 
26/04/2022 13:48:14:966, robot_pos_w_timestamp, 1650977192926, 555.72, 148.19, 272.21, 2.38, -0.06, 3.11, tool_force, 21.11, 6.33, -4.58, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 26.48, joints_pos, 45.06, 50.72, -47.96, -87.36, -134.8, -62.9, -151.35, tool_torque, 0.268, -0.474, 0.412, tool_momentum, 0.266, -0.469, 0.412, robot_mode, rotation_overlay, 
26/04/2022 13:48:15:102, robot_pos_w_timestamp, 1650977193074, 558.66, 148.25, 269.21, 2.38, -0.06, 3.11, tool_force, 17.54, 8.91, -1.53, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 14.55, joints_pos, 44.92, 51.43, -48.06, -86.75, -134.76, -62.99, -151.13, tool_torque, 0.398, -0.171, 0.254, tool_momentum, 0.393, -0.174, 0.258, robot_mode, rotation_overlay, 
26/04/2022 13:48:15:274, robot_pos_w_timestamp, 1650977193225, 562.97, 147.17, 265.39, 2.38, -0.06, 3.11, tool_force, 14.39, 5.35, -1.31, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 45.24, joints_pos, 44.46, 52.22, -48.01, -86.02, -134.43, -62.99, -151.44, tool_torque, 0.6, -0.463, 0.538, tool_momentum, 0.605, -0.498, 0.539, robot_mode, rotation_overlay, 
26/04/2022 13:48:15:472, robot_pos_w_timestamp, 1650977193374, 569.21, 144.93, 261.52, 2.39, -0.04, 3.12, tool_force, 0.97, -1.42, -0.05, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 48.77, joints_pos, 43.91, 53.25, -48.03, -84.87, -134.65, -62.96, -151.63, tool_torque, 0.512, -0.413, 0.331, tool_momentum, 0.554, -0.438, 0.334, robot_mode, rotation_overlay, 
26/04/2022 13:48:15:575, robot_pos_w_timestamp, 1650977193523, 575.48, 146.27, 258.0, 2.39, -0.03, 3.12, tool_force, 0.54, -0.76, -0.5, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 48.62, joints_pos, 43.56, 54.17, -47.94, -83.7, -134.6, -62.79, -151.68, tool_torque, 0.644, -0.258, 0.357, tool_momentum, 0.653, -0.256, 0.357, robot_mode, rotation_overlay, 
26/04/2022 13:48:15:774, robot_pos_w_timestamp, 1650977193671, 581.14, 149.06, 254.77, 2.4, -0.02, 3.12, tool_force, 1.03, -0.99, 0.04, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 45.97, joints_pos, 43.42, 55.09, -47.95, -82.57, -134.46, -62.6, -151.35, tool_torque, 0.607, -0.342, 0.175, tool_momentum, 0.609, -0.342, 0.175, robot_mode, rotation_overlay, 
26/04/2022 13:48:15:875, robot_pos_w_timestamp, 1650977193821, 586.71, 153.48, 251.95, 2.4, -0.02, 3.12, tool_force, 0.82, -1.5, 0.21, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 96.16, joints_pos, 43.32, 56.01, -47.94, -81.28, -134.2, -62.74, -150.86, tool_torque, 0.344, -0.437, 0.1, tool_momentum, 0.326, -0.429, 0.1, robot_mode, rotation_overlay, 
26/04/2022 13:48:16:076, robot_pos_w_timestamp, 1650977193972, 592.1, 159.38, 249.81, 2.4, -0.01, 3.12, tool_force, -0.12, -1.09, 0.79, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 63.35, joints_pos, 43.37, 56.87, -47.92, -79.96, -134.16, -62.78, -149.94, tool_torque, 0.355, -0.32, 0.073, tool_momentum, 0.356, -0.317, 0.071, robot_mode, rotation_overlay, 
26/04/2022 13:48:16:177, robot_pos_w_timestamp, 1650977194119, 596.09, 165.06, 248.68, 2.39, 0.0, 3.12, tool_force, 0.3, -1.48, 0.04, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 46.31, joints_pos, 43.5, 57.47, -47.92, -78.91, -134.18, -62.78, -148.85, tool_torque, 0.245, -0.236, 0.057, tool_momentum, 0.251, -0.233, 0.057, robot_mode, rotation_overlay, 
26/04/2022 13:48:16:295, robot_pos_w_timestamp, 1650977194268, 599.75, 170.86, 247.95, 2.39, 0.0, 3.12, tool_force, -0.26, -1.08, -0.18, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 49.73, joints_pos, 43.67, 57.97, -47.9, -77.98, -134.09, -62.61, -147.77, tool_torque, 0.462, -0.048, 0.056, tool_momentum, 0.463, -0.044, 0.056, robot_mode, rotation_overlay, 
26/04/2022 13:48:16:452, robot_pos_w_timestamp, 1650977194417, 602.71, 176.56, 247.23, 2.38, 0.01, 3.11, tool_force, -0.38, -1.02, 0.2, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 41.61, joints_pos, 43.82, 58.42, -47.86, -77.13, -133.99, -62.6, -146.92, tool_torque, 0.362, -0.133, 0.028, tool_momentum, 0.348, -0.125, 0.025, robot_mode, rotation_overlay, 
26/04/2022 13:48:16:590, robot_pos_w_timestamp, 1650977194566, 605.69, 182.24, 246.62, 2.38, 0.01, 3.11, tool_force, -0.48, -1.29, 0.93, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 43.36, joints_pos, 43.92, 58.88, -47.78, -76.2, -133.99, -62.74, -146.12, tool_torque, 0.223, -0.202, 0.028, tool_momentum, 0.214, -0.193, 0.028, robot_mode, rotation_overlay, 
