26/04/2022 13:44:13: File Created!
26/04/2022 13:44:13:664, robot_pos_w_timestamp, 1650976952271, 601.79, 292.06, 235.88, 2.44, -0.02, 3.06, tool_force, -0.39, -0.55, 0.53, actual_rep, 1, curr_step, 1, track_size, 77, robot_vel, 5.28, joints_pos, 49.44, 62.79, -46.45, -68.59, -130.5, -63.98, -139.81, tool_torque, 0.316, -0.246, 0.312, tool_momentum, 0.317, -0.247, 0.312, robot_mode, rotation_overlay, 
26/04/2022 13:45:01:604, robot_pos_w_timestamp, 1650976999838, 488.98, 241.61, 359.12, 2.38, 0.0, 3.11, tool_force, -0.36, -0.35, 0.29, actual_rep, 3, curr_step, 52, track_size, 77, robot_vel, 23.89, joints_pos, 59.15, 37.8, -47.5, -90.96, -148.79, -63.37, -132.34, tool_torque, 0.307, -0.133, 0.099, tool_momentum, 0.304, -0.144, 0.099, robot_mode, rotation_overlay, 
26/04/2022 13:45:01:806, robot_pos_w_timestamp, 1650976999990, 490.03, 241.83, 358.8, 2.37, 0.0, 3.11, tool_force, 0.34, -0.47, 0.34, actual_rep, 3, curr_step, 55, track_size, 77, robot_vel, 6.31, joints_pos, 59.01, 37.95, -47.44, -90.79, -148.69, -63.4, -131.84, tool_torque, 0.355, -0.286, 0.135, tool_momentum, 0.343, -0.29, 0.135, robot_mode, rotation_overlay, 
26/04/2022 13:45:01:892, robot_pos_w_timestamp, 1650977000140, 490.07, 241.7, 359.54, 2.37, 0.0, 3.11, tool_force, 0.34, -0.67, 0.71, actual_rep, 3, curr_step, 57, track_size, 77, robot_vel, 5.2, joints_pos, 59.01, 37.88, -47.45, -90.75, -148.75, -63.49, -131.8, tool_torque, 0.22, -0.324, 0.148, tool_momentum, 0.218, -0.319, 0.147, robot_mode, rotation_overlay, 
26/04/2022 13:45:02:106, robot_pos_w_timestamp, 1650977000289, 489.79, 241.81, 359.81, 2.37, 0.0, 3.11, tool_force, -0.31, -0.21, 0.41, actual_rep, 3, curr_step, 60, track_size, 77, robot_vel, 2.28, joints_pos, 59.02, 37.81, -47.4, -90.78, -148.85, -63.46, -131.7, tool_torque, 0.335, -0.086, 0.149, tool_momentum, 0.337, -0.079, 0.149, robot_mode, rotation_overlay, 
26/04/2022 13:45:02:207, robot_pos_w_timestamp, 1650977000439, 489.77, 241.81, 359.84, 2.37, 0.0, 3.11, tool_force, 0.38, -0.06, 0.37, actual_rep, 3, curr_step, 62, track_size, 77, robot_vel, 0.92, joints_pos, 59.0, 37.79, -47.37, -90.78, -148.88, -63.46, -131.69, tool_torque, 0.428, -0.294, 0.224, tool_momentum, 0.426, -0.295, 0.224, robot_mode, rotation_overlay, 
26/04/2022 13:45:02:408, robot_pos_w_timestamp, 1650977000589, 489.76, 241.85, 359.83, 2.37, 0.0, 3.11, tool_force, 0.32, -0.29, 0.26, actual_rep, 3, curr_step, 65, track_size, 77, robot_vel, 0.16, joints_pos, 59.0, 37.79, -47.37, -90.78, -148.88, -63.46, -131.68, tool_torque, 0.392, -0.291, 0.217, tool_momentum, 0.392, -0.291, 0.217, robot_mode, rotation_overlay, 
26/04/2022 13:45:02:514, robot_pos_w_timestamp, 1650977000741, 489.78, 241.87, 359.81, 2.37, 0.0, 3.11, tool_force, 0.42, -0.3, 0.27, actual_rep, 3, curr_step, 68, track_size, 77, robot_vel, 0.29, joints_pos, 59.0, 37.8, -47.37, -90.78, -148.88, -63.46, -131.68, tool_torque, 0.387, -0.313, 0.223, tool_momentum, 0.386, -0.313, 0.223, robot_mode, rotation_overlay, 
26/04/2022 13:45:02:705, robot_pos_w_timestamp, 1650977000891, 489.8, 241.88, 359.81, 2.37, 0.0, 3.11, tool_force, 0.47, -0.36, 0.26, actual_rep, 3, curr_step, 71, track_size, 77, robot_vel, 0.06, joints_pos, 59.0, 37.8, -47.37, -90.77, -148.88, -63.46, -131.68, tool_torque, 0.38, -0.324, 0.227, tool_momentum, 0.379, -0.324, 0.227, robot_mode, rotation_overlay, 
26/04/2022 13:45:02:814, robot_pos_w_timestamp, 1650977001038, 489.8, 241.88, 359.81, 2.37, 0.0, 3.11, tool_force, 0.46, -0.35, 0.24, actual_rep, 3, curr_step, 73, track_size, 77, robot_vel, 0.02, joints_pos, 59.0, 37.8, -47.37, -90.77, -148.88, -63.46, -131.68, tool_torque, 0.376, -0.32, 0.229, tool_momentum, 0.375, -0.319, 0.229, robot_mode, rotation_overlay, 
26/04/2022 13:45:02:974, robot_pos_w_timestamp, 1650977001189, 489.8, 241.88, 359.81, 2.37, 0.0, 3.11, tool_force, 0.45, -0.33, 0.26, actual_rep, 3, curr_step, 76, track_size, 77, robot_vel, 0.01, joints_pos, 59.0, 37.8, -47.37, -90.77, -148.88, -63.46, -131.68, tool_torque, 0.382, -0.321, 0.233, tool_momentum, 0.382, -0.321, 0.233, robot_mode, rotation_overlay, 
26/04/2022 13:45:03:113, robot_pos_w_timestamp, 1650977001338, 489.8, 241.88, 359.81, 2.37, 0.0, 3.11, tool_force, 0.44, -0.32, 0.27, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.01, joints_pos, 59.0, 37.8, -47.37, -90.77, -148.88, -63.46, -131.68, tool_torque, 0.381, -0.319, 0.234, tool_momentum, 0.381, -0.319, 0.234, robot_mode, rotation_overlay, 
26/04/2022 13:45:03:246, robot_pos_w_timestamp, 1650977001489, 489.8, 241.88, 359.81, 2.37, 0.0, 3.11, tool_force, 0.44, -0.32, 0.28, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.01, joints_pos, 59.0, 37.8, -47.37, -90.77, -148.88, -63.46, -131.68, tool_torque, 0.38, -0.32, 0.236, tool_momentum, 0.38, -0.32, 0.235, robot_mode, rotation_overlay, 
26/04/2022 13:45:03:421, robot_pos_w_timestamp, 1650977001636, 489.8, 241.88, 359.81, 2.37, 0.0, 3.11, tool_force, 0.44, -0.34, 0.26, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.0, joints_pos, 59.0, 37.8, -47.37, -90.77, -148.88, -63.46, -131.68, tool_torque, 0.382, -0.322, 0.237, tool_momentum, 0.382, -0.32, 0.237, robot_mode, rotation_overlay, 
26/04/2022 13:45:03:623, robot_pos_w_timestamp, 1650977001787, 489.8, 241.88, 359.81, 2.37, 0.0, 3.11, tool_force, 0.43, -0.3, 0.26, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.02, joints_pos, 59.0, 37.8, -47.37, -90.77, -148.88, -63.46, -131.67, tool_torque, 0.382, -0.32, 0.238, tool_momentum, 0.382, -0.318, 0.238, robot_mode, rotation_overlay, 
26/04/2022 13:45:03:725, robot_pos_w_timestamp, 1650977001937, 489.8, 241.88, 359.81, 2.37, 0.0, 3.11, tool_force, 0.44, -0.31, 0.27, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.02, joints_pos, 59.0, 37.8, -47.37, -90.77, -148.88, -63.46, -131.67, tool_torque, 0.38, -0.323, 0.238, tool_momentum, 0.38, -0.323, 0.239, robot_mode, rotation_overlay, 
26/04/2022 13:45:03:926, robot_pos_w_timestamp, 1650977002090, 489.8, 241.87, 359.82, 2.37, 0.0, 3.11, tool_force, 0.43, -0.3, 0.31, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.17, joints_pos, 59.0, 37.8, -47.37, -90.77, -148.88, -63.46, -131.67, tool_torque, 0.368, -0.317, 0.242, tool_momentum, 0.368, -0.317, 0.242, robot_mode, rotation_overlay, 
26/04/2022 13:45:04:026, robot_pos_w_timestamp, 1650977002239, 489.8, 241.84, 359.82, 2.37, 0.0, 3.11, tool_force, 0.43, -0.24, 0.35, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.33, joints_pos, 59.0, 37.8, -47.38, -90.77, -148.88, -63.47, -131.67, tool_torque, 0.364, -0.32, 0.249, tool_momentum, 0.364, -0.321, 0.249, robot_mode, rotation_overlay, 
26/04/2022 13:45:04:231, robot_pos_w_timestamp, 1650977002389, 489.81, 241.88, 359.83, 2.37, 0.0, 3.11, tool_force, 0.22, -0.22, 0.28, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 0.64, joints_pos, 59.0, 37.8, -47.37, -90.77, -148.88, -63.46, -131.67, tool_torque, 0.413, -0.295, 0.237, tool_momentum, 0.418, -0.301, 0.238, robot_mode, rotation_overlay, 
26/04/2022 13:45:04:536, robot_pos_w_timestamp, 1650977002695, 489.92, 241.98, 358.92, 2.37, 0.0, 3.11, tool_force, 0.81, -0.46, -0.02, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 2.14, joints_pos, 58.97, 37.9, -47.34, -90.77, -148.82, -63.43, -131.82, tool_torque, 0.449, -0.378, 0.39, tool_momentum, 0.456, -0.377, 0.392, robot_mode, rotation_overlay, 
26/04/2022 13:45:04:611, robot_pos_w_timestamp, 1650977002836, 488.17, 241.74, 358.1, 2.38, 0.0, 3.11, tool_force, -0.66, 0.91, -0.12, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 20.74, joints_pos, 59.09, 37.74, -47.28, -91.13, -148.88, -63.25, -132.2, tool_torque, 0.732, -0.059, 0.449, tool_momentum, 0.737, -0.046, 0.447, robot_mode, rotation_overlay, 
26/04/2022 13:45:04:750, robot_pos_w_timestamp, 1650977002986, 486.42, 241.68, 357.29, 2.38, -0.01, 3.11, tool_force, 0.6, 0.32, 0.22, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 14.68, joints_pos, 59.04, 37.57, -47.11, -91.43, -148.53, -63.32, -132.43, tool_torque, 0.509, -0.595, 0.537, tool_momentum, 0.507, -0.599, 0.537, robot_mode, rotation_overlay, 
26/04/2022 13:45:04:939, robot_pos_w_timestamp, 1650977003134, 486.45, 240.46, 357.77, 2.38, -0.03, 3.1, tool_force, 0.75, 0.33, 0.04, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 12.09, joints_pos, 58.69, 37.44, -47.11, -91.53, -147.45, -63.65, -133.24, tool_torque, 0.511, -0.536, 0.526, tool_momentum, 0.514, -0.536, 0.526, robot_mode, rotation_overlay, 
26/04/2022 13:45:05:054, robot_pos_w_timestamp, 1650977003285, 487.31, 235.21, 358.82, 2.38, -0.05, 3.1, tool_force, 1.01, -0.24, -0.05, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 41.74, joints_pos, 58.02, 37.3, -47.28, -91.65, -146.43, -64.49, -134.5, tool_torque, 0.336, -0.476, 0.485, tool_momentum, 0.336, -0.47, 0.485, robot_mode, rotation_overlay, 
26/04/2022 13:45:05:243, robot_pos_w_timestamp, 1650977003432, 489.76, 229.29, 358.95, 2.38, -0.06, 3.1, tool_force, 1.31, -0.67, 0.0, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 47.88, joints_pos, 57.06, 37.38, -47.22, -91.51, -145.68, -65.3, -135.63, tool_torque, 0.319, -0.575, 0.505, tool_momentum, 0.311, -0.526, 0.502, robot_mode, rotation_overlay, 
26/04/2022 13:45:05:367, robot_pos_w_timestamp, 1650977003586, 492.06, 223.72, 358.58, 2.38, -0.07, 3.1, tool_force, 1.22, -0.74, -0.14, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 36.45, joints_pos, 56.36, 37.42, -47.21, -91.53, -145.5, -65.48, -136.39, tool_torque, 0.309, -0.58, 0.498, tool_momentum, 0.312, -0.575, 0.496, robot_mode, rotation_overlay, 
26/04/2022 13:45:05:542, robot_pos_w_timestamp, 1650977003733, 494.44, 217.77, 357.48, 2.38, -0.07, 3.1, tool_force, 0.89, -0.19, 0.19, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 42.04, joints_pos, 55.59, 37.55, -47.22, -91.56, -145.11, -65.68, -137.41, tool_torque, 0.373, -0.6, 0.508, tool_momentum, 0.38, -0.607, 0.51, robot_mode, rotation_overlay, 
26/04/2022 13:45:05:660, robot_pos_w_timestamp, 1650977003884, 497.16, 212.01, 355.89, 2.38, -0.07, 3.1, tool_force, 0.88, -0.03, -0.47, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 40.16, joints_pos, 54.96, 37.75, -47.25, -91.57, -145.12, -65.58, -138.38, tool_torque, 0.637, -0.371, 0.517, tool_momentum, 0.655, -0.349, 0.516, robot_mode, rotation_overlay, 
26/04/2022 13:45:05:848, robot_pos_w_timestamp, 1650977004032, 499.45, 206.2, 353.49, 2.39, -0.07, 3.11, tool_force, 0.78, 0.45, -0.22, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 46.41, joints_pos, 54.32, 38.04, -47.28, -91.62, -145.12, -65.55, -139.17, tool_torque, 0.669, -0.288, 0.507, tool_momentum, 0.664, -0.277, 0.507, robot_mode, rotation_overlay, 
26/04/2022 13:45:05:961, robot_pos_w_timestamp, 1650977004182, 501.94, 200.5, 350.83, 2.39, -0.07, 3.11, tool_force, 0.8, -0.14, -0.62, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 43.81, joints_pos, 53.65, 38.37, -47.28, -91.61, -145.02, -65.53, -140.11, tool_torque, 0.641, -0.333, 0.5, tool_momentum, 0.655, -0.35, 0.499, robot_mode, rotation_overlay, 
26/04/2022 13:45:06:147, robot_pos_w_timestamp, 1650977004335, 504.75, 194.43, 347.37, 2.39, -0.07, 3.11, tool_force, -0.19, 0.19, -0.53, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 46.82, joints_pos, 52.9, 38.78, -47.27, -91.65, -144.75, -65.38, -141.31, tool_torque, 0.685, -0.167, 0.48, tool_momentum, 0.705, -0.191, 0.481, robot_mode, rotation_overlay, 
26/04/2022 13:45:06:348, robot_pos_w_timestamp, 1650977004486, 507.44, 188.51, 343.06, 2.4, -0.06, 3.12, tool_force, 0.81, 0.15, -0.58, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 46.2, joints_pos, 52.24, 39.31, -47.28, -91.66, -144.76, -65.11, -142.11, tool_torque, 0.694, -0.26, 0.482, tool_momentum, 0.7, -0.279, 0.482, robot_mode, rotation_overlay, 
26/04/2022 13:45:06:449, robot_pos_w_timestamp, 1650977004633, 510.19, 182.99, 338.82, 2.4, -0.06, 3.12, tool_force, 1.15, 0.3, -0.53, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 62.0, joints_pos, 51.59, 39.84, -47.27, -91.66, -144.65, -64.85, -143.06, tool_torque, 0.763, -0.281, 0.484, tool_momentum, 0.76, -0.258, 0.483, robot_mode, rotation_overlay, 
26/04/2022 13:45:06:652, robot_pos_w_timestamp, 1650977004805, 513.73, 176.1, 332.47, 2.41, -0.06, 3.12, tool_force, 0.55, 0.0, -0.94, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 54.77, joints_pos, 50.66, 40.59, -47.18, -91.68, -144.1, -64.45, -144.7, tool_torque, 0.752, -0.246, 0.501, tool_momentum, 0.776, -0.277, 0.505, robot_mode, rotation_overlay, 
26/04/2022 13:45:06:753, robot_pos_w_timestamp, 1650977004934, 516.43, 171.34, 327.53, 2.42, -0.06, 3.12, tool_force, 0.42, -0.26, -1.01, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 59.09, joints_pos, 50.01, 41.2, -47.15, -91.66, -143.63, -64.13, -145.92, tool_torque, 0.765, -0.211, 0.504, tool_momentum, 0.772, -0.214, 0.504, robot_mode, rotation_overlay, 
26/04/2022 13:45:06:955, robot_pos_w_timestamp, 1650977005087, 519.5, 166.56, 321.72, 2.42, -0.05, 3.12, tool_force, 1.01, 0.32, -0.78, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 49.36, joints_pos, 49.44, 41.91, -47.14, -91.66, -143.26, -63.51, -146.8, tool_torque, 0.795, -0.236, 0.486, tool_momentum, 0.774, -0.214, 0.483, robot_mode, rotation_overlay, 
26/04/2022 13:45:07:037, robot_pos_w_timestamp, 1650977005233, 522.24, 162.33, 315.92, 2.42, -0.05, 3.12, tool_force, 0.51, 0.14, -0.69, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 48.42, joints_pos, 48.86, 42.65, -47.14, -91.62, -142.65, -63.07, -147.7, tool_torque, 0.847, -0.259, 0.486, tool_momentum, 0.859, -0.272, 0.489, robot_mode, rotation_overlay, 
26/04/2022 13:45:07:259, robot_pos_w_timestamp, 1650977005384, 525.27, 158.59, 310.16, 2.42, -0.05, 3.12, tool_force, 0.92, -0.52, -0.85, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 49.89, joints_pos, 48.22, 43.49, -47.13, -91.42, -141.81, -62.97, -148.65, tool_torque, 0.776, -0.311, 0.478, tool_momentum, 0.782, -0.319, 0.48, robot_mode, rotation_overlay, 
26/04/2022 13:45:07:357, robot_pos_w_timestamp, 1650977005532, 528.79, 155.53, 304.34, 2.42, -0.06, 3.12, tool_force, 1.02, 0.06, -0.64, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 52.02, joints_pos, 47.57, 44.34, -47.06, -91.13, -140.85, -62.8, -149.59, tool_torque, 0.881, -0.333, 0.51, tool_momentum, 0.888, -0.324, 0.51, robot_mode, rotation_overlay, 
26/04/2022 13:45:07:487, robot_pos_w_timestamp, 1650977005679, 532.55, 152.93, 298.68, 2.41, -0.06, 3.11, tool_force, 1.62, -0.62, -1.22, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 44.95, joints_pos, 46.92, 45.21, -46.99, -90.78, -139.75, -62.64, -150.34, tool_torque, 0.716, -0.451, 0.507, tool_momentum, 0.718, -0.45, 0.507, robot_mode, rotation_overlay, 
26/04/2022 13:45:07:660, robot_pos_w_timestamp, 1650977005829, 537.08, 150.82, 292.78, 2.41, -0.07, 3.11, tool_force, 0.78, -0.28, -0.32, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 51.05, joints_pos, 46.24, 46.22, -46.93, -90.24, -138.55, -62.62, -150.79, tool_torque, 0.77, -0.338, 0.46, tool_momentum, 0.764, -0.335, 0.46, robot_mode, rotation_overlay, 
26/04/2022 13:45:07:850, robot_pos_w_timestamp, 1650977005992, 542.57, 148.91, 286.28, 2.4, -0.07, 3.1, tool_force, 1.05, -0.34, -0.47, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 53.78, joints_pos, 45.57, 47.43, -46.92, -89.49, -137.38, -62.54, -150.99, tool_torque, 0.76, -0.305, 0.423, tool_momentum, 0.754, -0.306, 0.427, robot_mode, rotation_overlay, 
26/04/2022 13:45:07:964, robot_pos_w_timestamp, 1650977006130, 547.34, 147.41, 281.11, 2.39, -0.07, 3.1, tool_force, 0.36, -0.47, -0.31, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 60.41, joints_pos, 45.06, 48.42, -46.94, -88.84, -136.53, -62.52, -150.99, tool_torque, 0.699, -0.212, 0.356, tool_momentum, 0.707, -0.22, 0.356, robot_mode, rotation_overlay, 
26/04/2022 13:45:08:125, robot_pos_w_timestamp, 1650977006285, 553.16, 145.96, 275.12, 2.38, -0.07, 3.1, tool_force, 0.94, -0.43, -0.36, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 53.09, joints_pos, 44.46, 49.62, -46.95, -87.92, -135.73, -62.51, -151.26, tool_torque, 0.645, -0.341, 0.425, tool_momentum, 0.647, -0.344, 0.425, robot_mode, rotation_overlay, 
26/04/2022 13:45:08:265, robot_pos_w_timestamp, 1650977006429, 558.73, 144.92, 269.95, 2.38, -0.06, 3.11, tool_force, 0.77, -0.73, 0.3, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 53.41, joints_pos, 44.04, 50.79, -47.01, -86.88, -135.6, -62.59, -151.17, tool_torque, 0.449, -0.384, 0.204, tool_momentum, 0.467, -0.392, 0.205, robot_mode, rotation_overlay, 
26/04/2022 13:45:08:396, robot_pos_w_timestamp, 1650977006582, 564.65, 144.42, 264.97, 2.38, -0.05, 3.11, tool_force, 1.54, -0.54, -0.02, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 49.97, joints_pos, 43.59, 51.93, -47.03, -85.78, -135.39, -62.65, -151.35, tool_torque, 0.433, -0.644, 0.338, tool_momentum, 0.423, -0.642, 0.338, robot_mode, rotation_overlay, 
26/04/2022 13:45:08:575, robot_pos_w_timestamp, 1650977006727, 570.29, 145.05, 261.17, 2.39, -0.04, 3.12, tool_force, 1.27, -0.92, -0.17, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 50.01, joints_pos, 43.35, 52.96, -47.11, -84.67, -135.43, -62.59, -151.23, tool_torque, 0.488, -0.342, 0.208, tool_momentum, 0.489, -0.333, 0.21, robot_mode, rotation_overlay, 
26/04/2022 13:45:08:676, robot_pos_w_timestamp, 1650977006875, 576.02, 146.61, 257.65, 2.4, -0.03, 3.12, tool_force, 0.2, -0.73, -0.26, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 48.28, joints_pos, 43.12, 53.88, -47.11, -83.59, -135.34, -62.4, -151.28, tool_torque, 0.637, -0.141, 0.262, tool_momentum, 0.65, -0.144, 0.263, robot_mode, rotation_overlay, 
26/04/2022 13:45:08:881, robot_pos_w_timestamp, 1650977007025, 581.81, 149.47, 254.5, 2.4, -0.02, 3.12, tool_force, -0.21, -1.07, -0.15, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 52.85, joints_pos, 42.97, 54.81, -47.1, -82.4, -135.2, -62.25, -150.89, tool_torque, 0.507, -0.129, 0.101, tool_momentum, 0.488, -0.129, 0.102, robot_mode, rotation_overlay, 
26/04/2022 13:45:08:987, robot_pos_w_timestamp, 1650977007180, 587.64, 154.34, 251.58, 2.4, -0.02, 3.12, tool_force, -0.03, -1.23, 0.99, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 47.56, joints_pos, 42.87, 55.77, -47.06, -81.04, -135.0, -62.37, -150.32, tool_torque, 0.354, -0.328, 0.062, tool_momentum, 0.337, -0.322, 0.06, robot_mode, rotation_overlay, 
26/04/2022 13:45:09:182, robot_pos_w_timestamp, 1650977007327, 592.64, 160.07, 249.61, 2.4, -0.01, 3.12, tool_force, -0.11, -0.86, 0.71, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 51.65, joints_pos, 42.94, 56.55, -47.03, -79.82, -134.98, -62.41, -149.4, tool_torque, 0.296, -0.272, 0.068, tool_momentum, 0.295, -0.271, 0.069, robot_mode, rotation_overlay, 
26/04/2022 13:45:09:285, robot_pos_w_timestamp, 1650977007474, 596.65, 165.76, 248.52, 2.39, 0.0, 3.12, tool_force, -0.36, -1.45, 0.42, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 48.83, joints_pos, 43.09, 57.17, -47.04, -78.75, -135.03, -62.41, -148.27, tool_torque, 0.251, -0.135, 0.039, tool_momentum, 0.25, -0.135, 0.039, robot_mode, rotation_overlay, 
26/04/2022 13:45:09:481, robot_pos_w_timestamp, 1650977007624, 600.27, 171.58, 247.81, 2.39, 0.0, 3.12, tool_force, -0.52, -0.79, 0.07, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 45.12, joints_pos, 43.25, 57.64, -47.0, -77.87, -134.91, -62.2, -147.25, tool_torque, 0.457, 0.035, 0.034, tool_momentum, 0.457, 0.033, 0.033, robot_mode, rotation_overlay, 
26/04/2022 13:45:09:588, robot_pos_w_timestamp, 1650977007772, 603.14, 177.35, 247.17, 2.38, 0.01, 3.11, tool_force, -0.54, -1.18, 0.2, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 43.27, joints_pos, 43.42, 58.12, -46.98, -76.98, -134.83, -62.29, -146.39, tool_torque, 0.307, -0.093, 0.047, tool_momentum, 0.319, -0.102, 0.047, robot_mode, rotation_overlay, 
26/04/2022 13:45:09:754, robot_pos_w_timestamp, 1650977007925, 606.15, 183.24, 246.55, 2.38, 0.01, 3.11, tool_force, -0.63, -1.37, 0.42, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 40.88, joints_pos, 43.56, 58.6, -46.96, -76.04, -134.8, -62.4, -145.56, tool_torque, 0.208, -0.145, 0.035, tool_momentum, 0.205, -0.142, 0.035, robot_mode, rotation_overlay, 
26/04/2022 13:45:09:890, robot_pos_w_timestamp, 1650977008077, 608.57, 189.01, 246.15, 2.38, 0.02, 3.11, tool_force, -0.19, -1.46, 0.58, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 39.42, joints_pos, 43.79, 59.03, -46.97, -75.21, -134.91, -62.46, -144.77, tool_torque, 0.134, -0.199, 0.015, tool_momentum, 0.121, -0.189, 0.014, robot_mode, rotation_overlay, 
26/04/2022 13:45:10:044, robot_pos_w_timestamp, 1650977008224, 610.82, 194.82, 245.81, 2.38, 0.02, 3.11, tool_force, -0.2, -1.18, 0.19, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 44.25, joints_pos, 43.94, 59.4, -46.9, -74.43, -134.77, -62.49, -144.12, tool_torque, 0.219, -0.222, 0.04, tool_momentum, 0.225, -0.221, 0.04, robot_mode, rotation_overlay, 
26/04/2022 13:45:10:190, robot_pos_w_timestamp, 1650977008373, 612.76, 200.54, 245.29, 2.38, 0.02, 3.1, tool_force, -0.72, -1.11, 0.59, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 37.4, joints_pos, 44.15, 59.76, -46.88, -73.74, -134.68, -62.47, -143.49, tool_torque, 0.289, -0.117, 0.033, tool_momentum, 0.287, -0.141, 0.036, robot_mode, rotation_overlay, 
26/04/2022 13:45:10:392, robot_pos_w_timestamp, 1650977008522, 614.2, 206.36, 244.8, 2.38, 0.03, 3.1, tool_force, -1.13, -1.05, 0.86, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 37.17, joints_pos, 44.46, 60.12, -46.92, -73.07, -134.73, -62.45, -142.89, tool_torque, 0.335, 0.027, 0.058, tool_momentum, 0.342, 0.0040, 0.06, robot_mode, rotation_overlay, 
26/04/2022 13:45:10:494, robot_pos_w_timestamp, 1650977008670, 615.3, 212.2, 244.21, 2.39, 0.03, 3.1, tool_force, -0.4, -0.84, -0.1, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 36.25, joints_pos, 44.69, 60.41, -46.88, -72.54, -134.49, -62.4, -142.86, tool_torque, 0.488, -0.076, 0.187, tool_momentum, 0.5, -0.069, 0.187, robot_mode, rotation_overlay, 
26/04/2022 13:45:10:695, robot_pos_w_timestamp, 1650977008819, 615.91, 217.91, 243.26, 2.4, 0.03, 3.09, tool_force, -0.41, -1.24, 0.25, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 34.32, joints_pos, 44.97, 60.71, -46.84, -72.04, -134.33, -62.39, -142.78, tool_torque, 0.352, -0.066, 0.068, tool_momentum, 0.363, -0.07, 0.068, robot_mode, rotation_overlay, 
26/04/2022 13:45:10:793, robot_pos_w_timestamp, 1650977008968, 616.3, 223.71, 242.36, 2.4, 0.03, 3.09, tool_force, -0.04, -1.21, -0.14, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 35.27, joints_pos, 45.27, 61.01, -46.83, -71.55, -134.17, -62.42, -142.62, tool_torque, 0.286, -0.199, 0.051, tool_momentum, 0.305, -0.202, 0.052, robot_mode, rotation_overlay, 
26/04/2022 13:45:10:999, robot_pos_w_timestamp, 1650977009121, 616.18, 229.58, 241.41, 2.41, 0.03, 3.09, tool_force, -0.98, -0.93, 0.45, actual_rep, 3, curr_step, 77, track_size, 77, robot_vel, 39.58, joints_pos, 45.6, 61.25, -46.82, -71.21, -133.87, -62.37, -142.55, tool_torque, 0.458, -0.029, 0.07, tool_momentum, 0.457, -0.029, 0.07, robot_mode, rotation_overlay, 
